"path_specification","scenario_id","replication","seed","n","p","dimension","correlation","active_s","scheme","snr_component_lasso","noise_sd_component_lasso","method_component_lasso","group_weight_specification_component_lasso","delta_f1_s_component_lasso","delta_rmse_s_component_lasso","delta_f1_2s_component_lasso","delta_rmse_2s_component_lasso","entry_order_tau_original_vs_sparse_component_lasso","active_set_jaccard_s_original_vs_sparse_component_lasso","active_set_jaccard_2s_original_vs_sparse_component_lasso","original_parent_count_s_component_lasso","sparse_parent_count_s_component_lasso","original_component_count_s_component_lasso","original_target_reached_s_component_lasso","sparse_target_reached_s_component_lasso","original_target_exact_s_component_lasso","sparse_target_exact_s_component_lasso","df_definition_component_lasso","sparse_component_count_s_component_lasso","sparse_df_diagnostic_s_component_lasso","snr_group_lasso","noise_sd_group_lasso","method_group_lasso","group_weight_specification_group_lasso","delta_f1_s_group_lasso","delta_rmse_s_group_lasso","delta_f1_2s_group_lasso","delta_rmse_2s_group_lasso","entry_order_tau_original_vs_sparse_group_lasso","active_set_jaccard_s_original_vs_sparse_group_lasso","active_set_jaccard_2s_original_vs_sparse_group_lasso","original_parent_count_s_group_lasso","sparse_parent_count_s_group_lasso","original_component_count_s_group_lasso","original_target_reached_s_group_lasso","sparse_target_reached_s_group_lasso","original_target_exact_s_group_lasso","sparse_target_exact_s_group_lasso","df_definition_group_lasso","sparse_component_count_s_group_lasso","sparse_df_diagnostic_s_group_lasso","penalty_sensitivity_delta_f1_s","penalty_sensitivity_delta_rmse_s","penalty_sensitivity_delta_f1_2s","penalty_sensitivity_delta_rmse_2s","penalty_sensitivity_entry_tau"
"primary_controlled",5,98,20760809,100,100,"n=100, p=100","independent",10,"quantile_8",3,1.72961504782642,"component_lasso_glmnet","not_applicable",-0.419047619047619,0.426570374549997,-0.180645161290322,1.09964429611001,0.233692753596869,0.3125,0.32258064516129,10,11,10,TRUE,TRUE,TRUE,FALSE,"active_coefficient_count_proxy_excluding_intercept",11,11,3,1.72961504782642,"parent_group_lasso_grpreg","equal_parent",-0.527272727272727,0.43434982829104,-0.113978494623656,1.02192767062433,0.230678620484319,0.157894736842105,0.242424242424242,10,12,10,TRUE,TRUE,TRUE,FALSE,"grpreg_approximate_df_excluding_intercept",96,9.16016034044053,-0.108225108225108,0.00777945374104316,0.0666666666666667,-0.0777166254856807,-0.00301413311254958
"primary_controlled",5,99,20760810,100,100,"n=100, p=100","independent",10,"equal_width_4",3,1.85976971075663,"component_lasso_glmnet","not_applicable",-0.4,0.767506804457283,-0.0451612903225806,1.46890589917624,0.306466757192633,0.428571428571429,0.464285714285714,10,10,10,TRUE,TRUE,TRUE,TRUE,"active_coefficient_count_proxy_excluding_intercept",11,11,3,1.85976971075663,"parent_group_lasso_grpreg","equal_parent",-0.3,0.683442081765554,-0.0645161290322581,1.30244634823033,0.305110680636799,0.538461538461538,0.4,10,10,10,TRUE,TRUE,TRUE,TRUE,"grpreg_approximate_df_excluding_intercept",40,6.12881977555987,0.1,-0.0840647226917284,-0.0193548387096775,-0.166459550945916,-0.00135607655583336
"primary_controlled",5,99,20760810,100,100,"n=100, p=100","independent",10,"quantile_2",3,1.85976971075663,"component_lasso_glmnet","not_applicable",-0.1,0.452150745412546,0,0.418653631513797,0.524702025236543,0.818181818181818,0.68,10,10,10,TRUE,TRUE,TRUE,TRUE,"active_coefficient_count_proxy_excluding_intercept",12,12,3,1.85976971075663,"parent_group_lasso_grpreg","equal_parent",0,0.140604834489436,0,0.197963491720401,0.454961710263547,1,0.68,10,10,10,TRUE,TRUE,TRUE,TRUE,"grpreg_approximate_df_excluding_intercept",20,5.19935492378834,0.1,-0.31154591092311,0,-0.220690139793395,-0.0697403149729957
"primary_controlled",5,99,20760810,100,100,"n=100, p=100","independent",10,"quantile_4",3,1.85976971075663,"component_lasso_glmnet","not_applicable",-0.6,0.753434588106917,0.021505376344086,1.47997521469194,0.288997970862863,0.25,0.518518518518518,10,10,10,TRUE,TRUE,TRUE,TRUE,"active_coefficient_count_proxy_excluding_intercept",11,11,3,1.85976971075663,"parent_group_lasso_grpreg","equal_parent",-0.238095238095238,0.404603259450971,0.021505376344086,0.934492793130842,0.27633336779144,0.615384615384615,0.464285714285714,10,11,10,TRUE,TRUE,TRUE,FALSE,"grpreg_approximate_df_excluding_intercept",44,7.23931493791314,0.361904761904762,-0.348831328655946,0,-0.545482421561096,-0.012664603071423
"primary_controlled",5,99,20760810,100,100,"n=100, p=100","independent",10,"quantile_8",3,1.85976971075663,"component_lasso_glmnet","not_applicable",-0.5,0.843145960383541,-0.311827956989247,1.72437191651854,0.132203799975659,0.333333333333333,0.242424242424242,10,10,10,TRUE,TRUE,TRUE,TRUE,"active_coefficient_count_proxy_excluding_intercept",12,12,3,1.85976971075663,"parent_group_lasso_grpreg","equal_parent",-0.619047619047619,0.715484339038578,-0.245161290322581,1.59650655314538,0.222611078324518,0.235294117647059,0.242424242424242,10,11,10,TRUE,TRUE,TRUE,FALSE,"grpreg_approximate_df_excluding_intercept",88,16.7899402531286,-0.119047619047619,-0.127661621344962,0.0666666666666667,-0.127865363373162,0.0904072783488584
"primary_controlled",6,1,20860712,100,100,"n=100, p=100","ar1_rho_0.5",10,"equal_width_4",3,2.4003737161095,"component_lasso_glmnet","not_applicable",-0.4,0.570814614156785,-0.266666666666667,1.06016757385552,0.262548104594831,0.428571428571429,0.481481481481481,10,10,10,TRUE,TRUE,TRUE,TRUE,"active_coefficient_count_proxy_excluding_intercept",13,13,3,2.4003737161095,"parent_group_lasso_grpreg","equal_parent",-0.1,0.111639659418985,-0.150537634408602,0.510976125607007,0.240653896352473,0.666666666666667,0.413793103448276,10,10,10,TRUE,TRUE,TRUE,TRUE,"grpreg_approximate_df_excluding_intercept",40,8.86988890291591,0.3,-0.459174954737799,0.116129032258064,-0.549191448248515,-0.0218942082423583
"primary_controlled",6,1,20860712,100,100,"n=100, p=100","ar1_rho_0.5",10,"quantile_2",3,2.4003737161095,"component_lasso_glmnet","not_applicable",-0.072727272727273,0.154433419719195,-0.0666666666666667,0.305096866236968,0.413502327620894,0.692307692307692,0.739130434782609,10,12,10,TRUE,TRUE,TRUE,FALSE,"active_coefficient_count_proxy_excluding_intercept",16,16,3,2.4003737161095,"parent_group_lasso_grpreg","equal_parent",-0.1,0.0653314646222136,-0.0860215053763441,0.27791097808722,0.3431189527067,0.818181818181818,0.64,10,10,10,TRUE,TRUE,TRUE,TRUE,"grpreg_approximate_df_excluding_intercept",20,4.05605958527608,-0.0272727272727272,-0.0891019550969809,-0.0193548387096775,-0.0271858881497478,-0.0703833749141948
"primary_controlled",6,1,20860712,100,100,"n=100, p=100","ar1_rho_0.5",10,"quantile_4",3,2.4003737161095,"component_lasso_glmnet","not_applicable",-0.323809523809524,0.420903863525484,-0.133333333333333,0.982634712377229,0.247271645270371,0.4,0.481481481481481,10,11,10,TRUE,TRUE,TRUE,FALSE,"active_coefficient_count_proxy_excluding_intercept",15,15,3,2.4003737161095,"parent_group_lasso_grpreg","equal_parent",-0.2,0.123578125348716,-0.2,0.683738318329452,0.200959236585377,0.538461538461538,0.379310344827586,10,10,10,TRUE,TRUE,TRUE,TRUE,"grpreg_approximate_df_excluding_intercept",40,8.63024918907476,0.123809523809524,-0.297325738176768,-0.0666666666666667,-0.298896394047777,-0.0463124086849936
"primary_controlled",6,1,20860712,100,100,"n=100, p=100","ar1_rho_0.5",10,"quantile_8",3,2.4003737161095,"component_lasso_glmnet","not_applicable",-0.60952380952381,0.738185696029308,-0.266666666666667,1.33788501592453,0.182808129824566,0.166666666666667,0.333333333333333,10,11,10,TRUE,TRUE,TRUE,FALSE,"active_coefficient_count_proxy_excluding_intercept",12,12,3,2.4003737161095,"parent_group_lasso_grpreg","equal_parent",-0.3,0.460299852018051,-0.279569892473118,1.08800768890406,0.226401040237221,0.428571428571429,0.32258064516129,10,10,10,TRUE,TRUE,TRUE,TRUE,"grpreg_approximate_df_excluding_intercept",80,14.9349465995304,0.30952380952381,-0.277885844011257,-0.0129032258064517,-0.249877327020473,0.0435929104126547
"primary_controlled",6,10,20860721,100,100,"n=100, p=100","ar1_rho_0.5",10,"equal_width_4",3,1.9327287236257,"component_lasso_glmnet","not_applicable",-0.2,0.783937278942181,-0.133333333333333,1.04757620201232,0.235114980339478,0.428571428571429,0.379310344827586,10,10,10,TRUE,TRUE,TRUE,TRUE,"active_coefficient_count_proxy_excluding_intercept",13,13,3,1.9327287236257,"parent_group_lasso_grpreg","equal_parent",0,0.257406721560754,-0.0666666666666667,0.536952521586458,0.293256871422163,0.538461538461538,0.428571428571429,10,10,10,TRUE,TRUE,TRUE,TRUE,"grpreg_approximate_df_excluding_intercept",40,11.4624548857132,0.2,-0.526530557381427,0.0666666666666667,-0.510623680425865,0.0581418910826846
"primary_controlled",6,10,20860721,100,100,"n=100, p=100","ar1_rho_0.5",10,"quantile_2",3,1.9327287236257,"component_lasso_glmnet","not_applicable",-0.1,0.180992636906241,0,0.225069733024585,0.403899770163821,0.666666666666667,0.739130434782609,10,10,10,TRUE,TRUE,TRUE,TRUE,"active_coefficient_count_proxy_excluding_intercept",14,14,3,1.9327287236257,"parent_group_lasso_grpreg","equal_parent",-0.133333333333334,0.0939489064639929,-0.0666666666666667,0.177516218711691,0.425331463870101,0.615384615384615,0.6,10,11,10,TRUE,TRUE,TRUE,FALSE,"grpreg_approximate_df_excluding_intercept",22,6.07999826468593,-0.0333333333333333,-0.087043730442248,-0.0666666666666667,-0.0475535143128938,0.0214316937062795
"primary_controlled",6,10,20860721,100,100,"n=100, p=100","ar1_rho_0.5",10,"quantile_4",3,1.9327287236257,"component_lasso_glmnet","not_applicable",-0.3,0.604245055747255,-0.148387096774194,0.777273083776531,0.26595411981666,0.333333333333333,0.413793103448276,10,10,10,TRUE,TRUE,TRUE,TRUE,"active_coefficient_count_proxy_excluding_intercept",13,13,3,1.9327287236257,"parent_group_lasso_grpreg","equal_parent",-0.1,0.300966727199096,-0.133333333333333,0.471922607462933,0.258775558724298,0.666666666666667,0.379310344827586,10,10,10,TRUE,TRUE,TRUE,TRUE,"grpreg_approximate_df_excluding_intercept",40,9.99168333836837,0.2,-0.303278328548159,0.0150537634408602,-0.305350476313598,-0.00717856109236231
"primary_controlled",6,10,20860721,100,100,"n=100, p=100","ar1_rho_0.5",10,"quantile_8",3,1.9327287236257,"component_lasso_glmnet","not_applicable",-0.3,0.792647172726631,-0.2,1.13030165750797,0.119620625775813,0.333333333333333,0.25,10,10,10,TRUE,TRUE,TRUE,TRUE,"active_coefficient_count_proxy_excluding_intercept",13,13,3,1.9327287236257,"parent_group_lasso_grpreg","equal_parent",-0.1,0.595005160669655,-0.133333333333333,0.832060823411159,0.105913330429962,0.538461538461538,0.333333333333333,10,10,10,TRUE,TRUE,TRUE,TRUE,"grpreg_approximate_df_excluding_intercept",80,14.6860736679602,0.2,-0.197642012056976,0.0666666666666667,-0.298240834096808,-0.0137072953458513
"primary_controlled",6,100,20860811,100,100,"n=100, p=100","ar1_rho_0.5",10,"equal_width_4",3,2.00837752043704,"component_lasso_glmnet","not_applicable",-0.3,0.715991912362876,-0.2,1.08138401166221,0.275802453789363,0.25,0.290322580645161,10,10,10,TRUE,TRUE,TRUE,TRUE,"active_coefficient_count_proxy_excluding_intercept",11,11,3,2.00837752043704,"parent_group_lasso_grpreg","equal_parent",-0.1,0.402360108099551,-0.0666666666666667,0.58695262511411,0.402484095421144,0.428571428571429,0.428571428571429,10,10,10,TRUE,TRUE,TRUE,TRUE,"grpreg_approximate_df_excluding_intercept",40,7.06217236838989,0.2,-0.313631804263325,0.133333333333333,-0.494431386548098,0.12668164163178
"primary_controlled",6,100,20860811,100,100,"n=100, p=100","ar1_rho_0.5",10,"quantile_2",3,2.00837752043704,"component_lasso_glmnet","not_applicable",-0.1,0.317782880334804,-0.0193548387096775,0.438507620380722,0.491854532370217,0.666666666666667,0.576923076923077,10,10,10,TRUE,TRUE,TRUE,TRUE,"active_coefficient_count_proxy_excluding_intercept",14,14,3,2.00837752043704,"parent_group_lasso_grpreg","equal_parent",0,0.276873015686025,0,0.268195519959499,0.537163514732448,0.538461538461538,0.6,10,10,10,TRUE,TRUE,TRUE,TRUE,"grpreg_approximate_df_excluding_intercept",20,4.25629885769456,0.1,-0.0409098646487793,0.0193548387096775,-0.170312100421223,0.0453089823622305
"primary_controlled",6,100,20860811,100,100,"n=100, p=100","ar1_rho_0.5",10,"quantile_4",3,2.00837752043704,"component_lasso_glmnet","not_applicable",-0.3,0.64123611430898,-0.133333333333333,0.918911758192788,0.236725487510803,0.333333333333333,0.333333333333333,10,10,10,TRUE,TRUE,TRUE,TRUE,"active_coefficient_count_proxy_excluding_intercept",11,11,3,2.00837752043704,"parent_group_lasso_grpreg","equal_parent",-0.223809523809524,0.467946763727206,-0.0666666666666667,0.683519968551496,0.32855862047579,0.4,0.333333333333333,10,11,10,TRUE,TRUE,TRUE,FALSE,"grpreg_approximate_df_excluding_intercept",44,6.51102732940188,0.0761904761904761,-0.173289350581774,0.0666666666666667,-0.235391789641291,0.0918331329649872
"primary_controlled",6,100,20860811,100,100,"n=100, p=100","ar1_rho_0.5",10,"quantile_8",3,2.00837752043704,"component_lasso_glmnet","not_applicable",-0.2,0.842054992397197,-0.133333333333333,1.25590256999635,0.20822832459792,0.25,0.333333333333333,10,10,10,TRUE,TRUE,TRUE,TRUE,"active_coefficient_count_proxy_excluding_intercept",11,11,3,2.00837752043704,"parent_group_lasso_grpreg","equal_parent",-0.223809523809524,0.576673817887327,-0.0666666666666667,1.00163478422958,0.183294643873428,0.3125,0.333333333333333,10,11,10,TRUE,TRUE,TRUE,FALSE,"grpreg_approximate_df_excluding_intercept",88,14.9550079740897,-0.0238095238095238,-0.26538117450987,0.0666666666666667,-0.254267785766778,-0.0249336807244926
"primary_controlled",6,11,20860722,100,100,"n=100, p=100","ar1_rho_0.5",10,"equal_width_4",3,2.03201532925287,"component_lasso_glmnet","not_applicable",-0.271428571428571,0.371476526076044,-0.116129032258064,0.495025738029833,0.302565084445952,0.3125,0.366666666666667,11,10,11,TRUE,TRUE,FALSE,TRUE,"active_coefficient_count_proxy_excluding_intercept",15,15,3,2.03201532925287,"parent_group_lasso_grpreg","equal_parent",-0.19047619047619,0.060733936293119,-0.129032258064516,0.201828587136049,0.307436755769115,0.375,0.448275862068966,11,11,11,TRUE,TRUE,FALSE,FALSE,"grpreg_approximate_df_excluding_intercept",44,13.380807707396,0.080952380952381,-0.310742589782925,-0.0129032258064517,-0.293197150893784,0.00487167132316257
"primary_controlled",6,11,20860722,100,100,"n=100, p=100","ar1_rho_0.5",10,"quantile_2",3,2.03201532925287,"component_lasso_glmnet","not_applicable",-0.0714285714285713,0.186429880065909,0.0838709677419355,0.0569382241414491,0.527217412658986,0.5,0.576923076923077,11,10,11,TRUE,TRUE,FALSE,TRUE,"active_coefficient_count_proxy_excluding_intercept",12,12,3,2.03201532925287,"parent_group_lasso_grpreg","equal_parent",-0.0714285714285713,0.108050611473118,-0.0494623655913978,0.0698036539987426,0.469534025649994,0.615384615384615,0.464285714285714,11,10,11,TRUE,TRUE,FALSE,TRUE,"grpreg_approximate_df_excluding_intercept",20,4.61036749462509,0,-0.0783792685927907,-0.133333333333333,0.0128654298572934,-0.0576833870089921
"primary_controlled",6,11,20860722,100,100,"n=100, p=100","ar1_rho_0.5",10,"quantile_4",3,2.03201532925287,"component_lasso_glmnet","not_applicable",-0.271428571428571,0.242013238695587,-0.0494623655913978,0.3005033297852,0.276874677311318,0.4,0.413793103448276,11,10,11,TRUE,TRUE,FALSE,TRUE,"active_coefficient_count_proxy_excluding_intercept",11,11,3,2.03201532925287,"parent_group_lasso_grpreg","equal_parent",-0.271428571428571,0.167243472602792,-0.182795698924731,0.27255737088621,0.267815041514548,0.235294117647059,0.32258064516129,11,10,11,TRUE,TRUE,FALSE,TRUE,"grpreg_approximate_df_excluding_intercept",40,12.2421463589668,0,-0.0747697660927948,-0.133333333333333,-0.0279459588989908,-0.00905963579677066
"primary_controlled",6,11,20860722,100,100,"n=100, p=100","ar1_rho_0.5",10,"quantile_8",3,2.03201532925287,"component_lasso_glmnet","not_applicable",-0.271428571428571,0.439583510073689,-0.249462365591398,0.62348362689748,0.15515217427966,0.105263157894737,0.171428571428571,11,10,11,TRUE,TRUE,FALSE,TRUE,"active_coefficient_count_proxy_excluding_intercept",12,12,3,2.03201532925287,"parent_group_lasso_grpreg","equal_parent",-0.171428571428571,0.285311739576033,-0.129032258064516,0.360070247200201,0.245202115144878,0.3125,0.235294117647059,11,10,11,TRUE,TRUE,FALSE,TRUE,"grpreg_approximate_df_excluding_intercept",80,18.179351162996,0.1,-0.154271770497656,0.120430107526882,-0.263413379697279,0.0900499408652178
"primary_controlled",6,12,20860723,100,100,"n=100, p=100","ar1_rho_0.5",10,"equal_width_4",3,2.06829488469162,"component_lasso_glmnet","not_applicable",-0.328571428571429,0.848594591423766,-0.2,1.19284185109555,0.290313133311978,0.5,0.290322580645161,10,11,10,TRUE,TRUE,TRUE,FALSE,"active_coefficient_count_proxy_excluding_intercept",14,14,3,2.06829488469162,"parent_group_lasso_grpreg","equal_parent",-0.4,0.551426609970396,-0.279569892473118,1.01474224379605,0.217512459456598,0.428571428571429,0.242424242424242,10,10,10,TRUE,TRUE,TRUE,TRUE,"grpreg_approximate_df_excluding_intercept",40,12.3943641129247,-0.0714285714285713,-0.29716798145337,-0.0795698924731184,-0.178099607299496,-0.0728006738553799
"primary_controlled",6,12,20860723,100,100,"n=100, p=100","ar1_rho_0.5",10,"quantile_2",3,2.06829488469162,"component_lasso_glmnet","not_applicable",-0.3,0.286379438266994,-0.0860215053763441,0.488914414131111,0.482975550160781,0.428571428571429,0.518518518518518,10,10,10,TRUE,TRUE,TRUE,TRUE,"active_coefficient_count_proxy_excluding_intercept",13,13,3,2.06829488469162,"parent_group_lasso_grpreg","equal_parent",-0.3,0.240906815851055,-0.0860215053763441,0.476335302945394,0.308072365041532,0.428571428571429,0.413793103448276,10,10,10,TRUE,TRUE,TRUE,TRUE,"grpreg_approximate_df_excluding_intercept",20,5.98216559943588,0,-0.045472622415939,0,-0.0125791111857172,-0.174903185119249
"primary_controlled",6,12,20860723,100,100,"n=100, p=100","ar1_rho_0.5",10,"quantile_4",3,2.06829488469162,"component_lasso_glmnet","not_applicable",-0.4,0.695837629234701,-0.2,0.924751644529052,0.303495881305466,0.333333333333333,0.333333333333333,10,10,10,TRUE,TRUE,TRUE,TRUE,"active_coefficient_count_proxy_excluding_intercept",13,13,3,2.06829488469162,"parent_group_lasso_grpreg","equal_parent",-0.4,0.422316735811034,-0.266666666666667,0.704588294239297,0.272543654090868,0.333333333333333,0.290322580645161,10,10,10,TRUE,TRUE,TRUE,TRUE,"grpreg_approximate_df_excluding_intercept",40,12.0319803871957,0,-0.273520893423667,-0.0666666666666667,-0.220163350289755,-0.0309522272145981
"primary_controlled",6,12,20860723,100,100,"n=100, p=100","ar1_rho_0.5",10,"quantile_8",3,2.06829488469162,"component_lasso_glmnet","not_applicable",-0.7,1.24946156112099,-0.466666666666667,1.65468715682106,0.069034638738692,0.176470588235294,0.111111111111111,10,10,10,TRUE,TRUE,TRUE,TRUE,"active_coefficient_count_proxy_excluding_intercept",12,12,3,2.06829488469162,"parent_group_lasso_grpreg","equal_parent",-0.5,0.741272035665674,-0.266666666666667,1.13134037104595,0.160213885497149,0.333333333333333,0.290322580645161,10,10,10,TRUE,TRUE,TRUE,TRUE,"grpreg_approximate_df_excluding_intercept",80,17.4014725099969,0.2,-0.508189525455317,0.2,-0.523346785775114,0.0911792467584575
"primary_controlled",6,13,20860724,100,100,"n=100, p=100","ar1_rho_0.5",10,"equal_width_4",3,1.91706411395389,"component_lasso_glmnet","not_applicable",-0.523809523809524,0.917569490768674,-0.266666666666667,1.61075683954691,0.255508155350012,0.3125,0.290322580645161,10,11,10,TRUE,TRUE,TRUE,FALSE,"active_coefficient_count_proxy_excluding_intercept",12,12,3,1.91706411395389,"parent_group_lasso_grpreg","equal_parent",-0.4,0.602877543552033,-0.133333333333333,1.0882708559361,0.256633025159865,0.428571428571429,0.379310344827586,10,10,10,TRUE,TRUE,TRUE,TRUE,"grpreg_approximate_df_excluding_intercept",40,6.72072298252674,0.123809523809524,-0.314691947216641,0.133333333333333,-0.522485983610811,0.00112486980985282
"primary_controlled",6,13,20860724,100,100,"n=100, p=100","ar1_rho_0.5",10,"quantile_2",3,1.91706411395389,"component_lasso_glmnet","not_applicable",-0.2,0.513771260888316,0,0.519670062266662,0.495395865521772,0.666666666666667,0.666666666666667,10,10,10,TRUE,TRUE,TRUE,TRUE,"active_coefficient_count_proxy_excluding_intercept",14,14,3,1.91706411395389,"parent_group_lasso_grpreg","equal_parent",-0.2,0.326996816841064,0,0.261819769142275,0.47012230681729,0.666666666666667,0.6,10,10,10,TRUE,TRUE,TRUE,TRUE,"grpreg_approximate_df_excluding_intercept",20,4.21483566824672,0,-0.186774444047252,0,-0.257850293124387,-0.0252735587044815
"primary_controlled",6,13,20860724,100,100,"n=100, p=100","ar1_rho_0.5",10,"quantile_4",3,1.91706411395389,"component_lasso_glmnet","not_applicable",-0.4,0.710263693393854,-0.0666666666666667,1.33815260633193,0.267516687076133,0.428571428571429,0.333333333333333,10,10,10,TRUE,TRUE,TRUE,TRUE,"active_coefficient_count_proxy_excluding_intercept",13,13,3,1.91706411395389,"parent_group_lasso_grpreg","equal_parent",-0.5,0.58257135413344,-0.0666666666666667,1.05683661217255,0.226275648393116,0.333333333333333,0.333333333333333,10,10,10,TRUE,TRUE,TRUE,TRUE,"grpreg_approximate_df_excluding_intercept",40,6.2702943199778,-0.1,-0.127692339260414,0,-0.281315994159382,-0.0412410386830168
"primary_controlled",6,13,20860724,100,100,"n=100, p=100","ar1_rho_0.5",10,"quantile_8",3,1.91706411395389,"component_lasso_glmnet","not_applicable",-0.619047619047619,0.854778999246506,-0.333333333333333,1.58398716863485,0.206940874627496,0.235294117647059,0.333333333333333,10,11,10,TRUE,TRUE,TRUE,FALSE,"active_coefficient_count_proxy_excluding_intercept",12,12,3,1.91706411395389,"parent_group_lasso_grpreg","equal_parent",-0.428571428571429,0.576845368590167,-0.2,1.29542484688216,0.200410203895489,0.4,0.333333333333333,10,11,10,TRUE,TRUE,TRUE,FALSE,"grpreg_approximate_df_excluding_intercept",88,15.5139091069253,0.19047619047619,-0.277933630656339,0.133333333333333,-0.288562321752694,-0.00653067073200672
"primary_controlled",6,14,20860725,100,100,"n=100, p=100","ar1_rho_0.5",10,"equal_width_4",3,1.74366639934718,"component_lasso_glmnet","not_applicable",0.0999999999999999,0.567053575203396,-0.133333333333333,0.942469280108967,0.262242881316399,0.428571428571429,0.379310344827586,10,10,10,TRUE,TRUE,TRUE,TRUE,"active_coefficient_count_proxy_excluding_intercept",12,12,3,1.74366639934718,"parent_group_lasso_grpreg","equal_parent",0.0999999999999999,0.163952577527222,-0.146236559139785,0.593853273161613,0.301753638161239,0.538461538461538,0.413793103448276,10,10,10,TRUE,TRUE,TRUE,TRUE,"grpreg_approximate_df_excluding_intercept",40,8.04267551578596,0,-0.403100997676173,-0.0129032258064517,-0.348616006947354,0.0395107568448402
"primary_controlled",6,14,20860725,100,100,"n=100, p=100","ar1_rho_0.5",10,"quantile_2",3,1.74366639934718,"component_lasso_glmnet","not_applicable",0.0999999999999999,0.11985443048718,0,0.235508354926178,0.560201940706653,0.666666666666667,0.818181818181818,10,10,10,TRUE,TRUE,TRUE,TRUE,"active_coefficient_count_proxy_excluding_intercept",13,13,3,1.74366639934718,"parent_group_lasso_grpreg","equal_parent",0.0761904761904761,0.000393074705316021,0,0.277802650488483,0.437351359578462,0.615384615384615,0.6,10,11,10,TRUE,TRUE,TRUE,FALSE,"grpreg_approximate_df_excluding_intercept",22,5.17919393501653,-0.0238095238095238,-0.119461355781864,0,0.0422942955623045,-0.122850581128191
"primary_controlled",6,14,20860725,100,100,"n=100, p=100","ar1_rho_0.5",10,"quantile_4",3,1.74366639934718,"component_lasso_glmnet","not_applicable",0,0.3922622792831,-0.0666666666666667,0.791309122182248,0.396476570242067,0.428571428571429,0.428571428571429,10,10,10,TRUE,TRUE,TRUE,TRUE,"active_coefficient_count_proxy_excluding_intercept",12,12,3,1.74366639934718,"parent_group_lasso_grpreg","equal_parent",0.0761904761904761,0.343300304907756,0,0.539094124347588,0.337441670048356,0.5,0.6,10,11,10,TRUE,TRUE,TRUE,FALSE,"grpreg_approximate_df_excluding_intercept",44,6.02211010524773,0.0761904761904761,-0.0489619743753438,0.0666666666666667,-0.25221499783466,-0.0590349001937107
"primary_controlled",6,14,20860725,100,100,"n=100, p=100","ar1_rho_0.5",10,"quantile_8",3,1.74366639934718,"component_lasso_glmnet","not_applicable",-0.1,0.736275561313053,-0.2,1.29955024076855,0.126308685061653,0.25,0.212121212121212,10,10,10,TRUE,TRUE,TRUE,TRUE,"active_coefficient_count_proxy_excluding_intercept",11,11,3,1.74366639934718,"parent_group_lasso_grpreg","equal_parent",0,0.450642607526329,-0.0666666666666667,0.797522052611886,0.190760356156954,0.428571428571429,0.428571428571429,10,10,10,TRUE,TRUE,TRUE,TRUE,"grpreg_approximate_df_excluding_intercept",80,9.375341210407,0.1,-0.285632953786724,0.133333333333333,-0.502028188156666,0.0644516710953007
"primary_controlled",6,15,20860726,100,100,"n=100, p=100","ar1_rho_0.5",10,"equal_width_4",3,2.33814175827885,"component_lasso_glmnet","not_applicable",-0.128571428571429,0.978569683791201,0,0.988491414988213,0.349254445245016,0.75,0.538461538461538,10,11,10,TRUE,TRUE,TRUE,FALSE,"active_coefficient_count_proxy_excluding_intercept",12,12,3,2.33814175827885,"parent_group_lasso_grpreg","equal_parent",-0.0333333333333333,0.3511141549876,0.0666666666666667,0.450746227272618,0.330144585333663,0.615384615384615,0.6,10,11,10,TRUE,TRUE,TRUE,FALSE,"grpreg_approximate_df_excluding_intercept",44,12.6865076599188,0.0952380952380953,-0.6274555288036,0.0666666666666667,-0.537745187715596,-0.0191098599113536
"primary_controlled",6,15,20860726,100,100,"n=100, p=100","ar1_rho_0.5",10,"quantile_2",3,2.33814175827885,"component_lasso_glmnet","not_applicable",0,0.431297276281597,0,0.287377605460221,0.440811799138617,0.666666666666667,0.6,10,10,10,TRUE,TRUE,TRUE,TRUE,"active_coefficient_count_proxy_excluding_intercept",13,13,3,2.33814175827885,"parent_group_lasso_grpreg","equal_parent",0.1,0.167049684159517,0,0.160834899649998,0.384475502462193,0.666666666666667,0.666666666666667,10,10,10,TRUE,TRUE,TRUE,TRUE,"grpreg_approximate_df_excluding_intercept",20,6.05968583824912,0.1,-0.26424759212208,0,-0.126542705810224,-0.056336296676424
"primary_controlled",6,15,20860726,100,100,"n=100, p=100","ar1_rho_0.5",10,"quantile_4",3,2.33814175827885,"component_lasso_glmnet","not_applicable",0,0.729774402160244,0,0.646537621720486,0.232826692504126,0.666666666666667,0.428571428571429,10,10,10,TRUE,TRUE,TRUE,TRUE,"active_coefficient_count_proxy_excluding_intercept",12,12,3,2.33814175827885,"parent_group_lasso_grpreg","equal_parent",0,0.407155499894503,-0.0666666666666667,0.493735527539963,0.19291341002544,0.666666666666667,0.428571428571429,10,10,10,TRUE,TRUE,TRUE,TRUE,"grpreg_approximate_df_excluding_intercept",40,10.579877592162,0,-0.322618902265742,-0.0666666666666667,-0.152802094180523,-0.0399132824786863
