"path_specification","scenario_id","replication","seed","n","p","correlation","representation","scheme","abs_f1_difference","abs_rmse_difference","abs_parent_count_difference_s","abs_parent_count_difference_2s","relative_noise_sd_difference","component_dimension_difference","raw_density_difference","lambda_max_relative_difference","requested_points_difference","requested_ratio_difference","archived_returned_points","current_returned_points","archived_jerr"
"primary_controlled",1,30,20360741,100,20,"independent","sparsified","quantile_8",0,2.44249065417534e-15,0,0,1.74701217433461e-15,0,0,7.7715611723761e-16,0,0,200,200,0
"primary_controlled",1,30,20360741,100,20,"independent","sparsified","equal_width_4",1.11022302462516e-16,8.88178419700125e-16,0,0,1.74701217433461e-15,0,0,2.33146835171283e-15,0,0,200,200,0
"primary_controlled",1,31,20360742,100,20,"independent","original","original",0,2.88657986402541e-15,0,0,2.3723965724257e-15,0,0,1.99840144432528e-15,0,0,200,200,0
"primary_controlled",1,31,20360742,100,20,"independent","sparsified","quantile_2",0,4.44089209850063e-15,0,0,2.3723965724257e-15,0,0,1.33226762955019e-15,0,0,200,200,0
"primary_controlled",1,31,20360742,100,20,"independent","sparsified","quantile_4",0,1.55431223447522e-15,0,0,2.3723965724257e-15,0,0,2.22044604925031e-16,0,0,200,200,0
"primary_controlled",1,31,20360742,100,20,"independent","sparsified","quantile_8",1.11022302462516e-16,3.99680288865056e-15,0,0,2.3723965724257e-15,0,0,4.44089209850063e-16,0,0,200,200,0
"primary_controlled",1,31,20360742,100,20,"independent","sparsified","equal_width_4",1.11022302462516e-16,1.33226762955019e-15,0,0,2.3723965724257e-15,0,0,6.66133814775094e-16,0,0,200,200,0
"primary_controlled",1,32,20360743,100,20,"independent","original","original",0,1.77635683940025e-15,0,0,5.99938039242069e-16,0,0,1.88737914186277e-15,0,0,200,200,0
"primary_controlled",1,32,20360743,100,20,"independent","sparsified","quantile_2",0,2.22044604925031e-15,0,0,5.99938039242069e-16,0,0,1.99840144432528e-15,0,0,200,200,0
"primary_controlled",1,32,20360743,100,20,"independent","sparsified","quantile_4",0,2.22044604925031e-15,0,0,5.99938039242069e-16,0,0,5.55111512312578e-16,0,0,200,200,0
"primary_controlled",1,32,20360743,100,20,"independent","sparsified","quantile_8",0,4.88498130835069e-15,0,0,5.99938039242069e-16,0,0,1.33226762955019e-15,0,0,200,200,0
"primary_controlled",1,32,20360743,100,20,"independent","sparsified","equal_width_4",0,8.88178419700125e-16,0,0,5.99938039242069e-16,0,0,8.88178419700125e-16,0,0,200,200,0
"primary_controlled",1,33,20360744,100,20,"independent","original","original",0,1.33226762955019e-15,0,0,7.94221083576732e-16,0,0,2.22044604925031e-16,0,0,200,200,0
"primary_controlled",1,33,20360744,100,20,"independent","sparsified","quantile_2",0,4.88498130835069e-15,0,0,7.94221083576732e-16,0,0,2.22044604925031e-16,0,0,200,200,0
"primary_controlled",1,33,20360744,100,20,"independent","sparsified","quantile_4",0,4.44089209850063e-15,0,0,7.94221083576732e-16,0,0,1.33226762955019e-15,0,0,200,200,0
"primary_controlled",1,33,20360744,100,20,"independent","sparsified","quantile_8",0,4.44089209850063e-16,0,0,7.94221083576732e-16,0,0,0,0,0,200,200,0
"primary_controlled",1,33,20360744,100,20,"independent","sparsified","equal_width_4",0,3.5527136788005e-15,0,0,7.94221083576732e-16,0,0,2.66453525910038e-15,0,0,200,200,0
"primary_controlled",1,34,20360745,100,20,"independent","original","original",0,3.10862446895044e-15,0,0,1.26984725251613e-15,0,0,3.88578058618805e-15,0,0,200,200,0
"primary_controlled",1,34,20360745,100,20,"independent","sparsified","quantile_2",0,1.33226762955019e-15,0,0,1.26984725251613e-15,0,0,4.44089209850063e-16,0,0,200,200,0
"primary_controlled",1,34,20360745,100,20,"independent","sparsified","quantile_4",0,2.66453525910038e-15,0,0,1.26984725251613e-15,0,0,2.22044604925031e-16,0,0,200,200,0
"primary_controlled",1,34,20360745,100,20,"independent","sparsified","quantile_8",0,1.11022302462516e-15,0,0,1.26984725251613e-15,0,0,4.44089209850063e-16,0,0,200,200,0
"primary_controlled",1,34,20360745,100,20,"independent","sparsified","equal_width_4",1.11022302462516e-16,1.77635683940025e-15,0,0,1.26984725251613e-15,0,0,6.66133814775094e-16,0,0,200,200,0
"primary_controlled",1,35,20360746,100,20,"independent","original","original",0,1.33226762955019e-15,0,0,1.03195976334251e-15,0,0,1.66533453693773e-15,0,0,200,200,0
"primary_controlled",1,35,20360746,100,20,"independent","sparsified","quantile_2",0,1.11022302462516e-15,0,0,1.03195976334251e-15,0,0,1.99840144432528e-15,0,0,200,200,0
"primary_controlled",1,35,20360746,100,20,"independent","sparsified","quantile_4",0,2.22044604925031e-16,0,0,1.03195976334251e-15,0,0,4.44089209850063e-16,0,0,200,200,0
"primary_controlled",1,35,20360746,100,20,"independent","sparsified","quantile_8",0,4.88498130835069e-15,0,0,1.03195976334251e-15,0,0,1.55431223447522e-15,0,0,200,200,0
"primary_controlled",1,35,20360746,100,20,"independent","sparsified","equal_width_4",0,6.66133814775094e-16,0,0,1.03195976334251e-15,0,0,4.44089209850063e-16,0,0,200,200,0
"primary_controlled",1,36,20360747,100,20,"independent","original","original",0,2.88657986402541e-15,0,0,4.05127718853226e-15,0,0,4.44089209850063e-16,0,0,200,200,0
"primary_controlled",1,36,20360747,100,20,"independent","sparsified","quantile_2",1.11022302462516e-16,2.44249065417534e-15,0,0,4.05127718853226e-15,0,0,4.44089209850063e-16,0,0,200,200,0
"primary_controlled",1,36,20360747,100,20,"independent","sparsified","quantile_4",1.11022302462516e-16,4.44089209850063e-15,0,0,4.05127718853226e-15,0,0,2.22044604925031e-16,0,0,200,200,0
"primary_controlled",1,36,20360747,100,20,"independent","sparsified","quantile_8",1.11022302462516e-16,3.99680288865056e-15,0,0,4.05127718853226e-15,0,0,4.44089209850063e-16,0,0,200,200,0
"primary_controlled",1,36,20360747,100,20,"independent","sparsified","equal_width_4",1.11022302462516e-16,4.44089209850063e-16,0,0,4.05127718853226e-15,0,0,5.55111512312578e-16,0,0,200,200,0
"primary_controlled",1,37,20360748,100,20,"independent","original","original",0,1.77635683940025e-15,0,0,2.36054171835858e-15,0,0,2.22044604925031e-15,0,0,200,200,0
"primary_controlled",1,37,20360748,100,20,"independent","sparsified","quantile_2",0,3.10862446895044e-15,0,0,2.36054171835858e-15,0,0,1.55431223447522e-15,0,0,200,200,0
"primary_controlled",1,37,20360748,100,20,"independent","sparsified","quantile_4",0,4.88498130835069e-15,0,0,2.36054171835858e-15,0,0,8.88178419700125e-16,0,0,200,200,0
"primary_controlled",1,37,20360748,100,20,"independent","sparsified","quantile_8",0,2.66453525910038e-15,0,0,2.36054171835858e-15,0,0,9.99200722162641e-16,0,0,200,200,0
"primary_controlled",1,37,20360748,100,20,"independent","sparsified","equal_width_4",1.11022302462516e-16,3.10862446895044e-15,0,0,2.36054171835858e-15,0,0,1.33226762955019e-15,0,0,200,200,0
"primary_controlled",1,38,20360749,100,20,"independent","original","original",0,8.88178419700125e-16,0,0,4.11390397491299e-15,0,0,1.33226762955019e-15,0,0,200,200,0
"primary_controlled",1,38,20360749,100,20,"independent","sparsified","quantile_2",0,4.21884749357559e-15,0,0,4.11390397491299e-15,0,0,2.22044604925031e-15,0,0,200,200,0
"primary_controlled",1,38,20360749,100,20,"independent","sparsified","quantile_4",0,3.99680288865056e-15,0,0,4.11390397491299e-15,0,0,1.11022302462516e-15,0,0,200,200,0
"primary_controlled",1,38,20360749,100,20,"independent","sparsified","quantile_8",1.11022302462516e-16,3.99680288865056e-15,0,0,4.11390397491299e-15,0,0,2.33146835171283e-15,0,0,200,200,0
"primary_controlled",1,38,20360749,100,20,"independent","sparsified","equal_width_4",0,4.44089209850063e-15,0,0,4.11390397491299e-15,0,0,2.22044604925031e-16,0,0,200,200,0
"primary_controlled",1,39,20360750,100,20,"independent","original","original",1.11022302462516e-16,3.99680288865056e-15,0,0,1.92911685292871e-16,0,0,3.10862446895044e-15,0,0,200,200,0
"primary_controlled",1,39,20360750,100,20,"independent","sparsified","quantile_2",1.11022302462516e-16,3.77475828372553e-15,0,0,1.92911685292871e-16,0,0,1.55431223447522e-15,0,0,200,200,0
"primary_controlled",1,39,20360750,100,20,"independent","sparsified","quantile_4",0,1.33226762955019e-15,0,0,1.92911685292871e-16,0,0,4.21884749357559e-15,0,0,200,200,0
"primary_controlled",1,39,20360750,100,20,"independent","sparsified","quantile_8",0,4.21884749357559e-15,0,0,1.92911685292871e-16,0,0,1.99840144432528e-15,0,0,200,200,0
"primary_controlled",1,39,20360750,100,20,"independent","sparsified","equal_width_4",0,1.11022302462516e-15,0,0,1.92911685292871e-16,0,0,4.44089209850063e-16,0,0,200,200,0
"primary_controlled",1,40,20360751,100,20,"independent","original","original",0,3.5527136788005e-15,0,0,3.16766062351356e-15,0,0,2.22044604925031e-15,0,0,200,200,0
"primary_controlled",1,40,20360751,100,20,"independent","sparsified","quantile_2",0,4.44089209850063e-16,0,0,3.16766062351356e-15,0,0,2.44249065417534e-15,0,0,200,200,0
"primary_controlled",1,40,20360751,100,20,"independent","sparsified","quantile_4",0,8.88178419700125e-16,0,0,3.16766062351356e-15,0,0,1.77635683940025e-15,0,0,200,200,0
"primary_controlled",1,40,20360751,100,20,"independent","sparsified","quantile_8",0,1.33226762955019e-15,0,0,3.16766062351356e-15,0,0,2.44249065417534e-15,0,0,200,200,0
"primary_controlled",1,40,20360751,100,20,"independent","sparsified","equal_width_4",0,8.88178419700125e-16,0,0,3.16766062351356e-15,0,0,2.44249065417534e-15,0,0,200,200,0
"primary_controlled",1,41,20360752,100,20,"independent","original","original",0,1.99840144432528e-15,0,0,1.11022302462516e-16,0,0,5.55111512312578e-16,0,0,200,200,0
"primary_controlled",1,41,20360752,100,20,"independent","sparsified","quantile_2",0,8.88178419700125e-16,0,0,1.11022302462516e-16,0,0,6.66133814775094e-16,0,0,200,200,0
"primary_controlled",1,41,20360752,100,20,"independent","sparsified","quantile_4",1.11022302462516e-16,3.99680288865056e-15,0,0,1.11022302462516e-16,0,0,4.44089209850063e-16,0,0,200,200,0
"primary_controlled",1,41,20360752,100,20,"independent","sparsified","quantile_8",0,8.88178419700125e-16,0,0,1.11022302462516e-16,0,0,6.66133814775094e-16,0,0,200,200,0
"primary_controlled",1,41,20360752,100,20,"independent","sparsified","equal_width_4",0,2.66453525910038e-15,0,0,1.11022302462516e-16,0,0,6.66133814775094e-16,0,0,200,200,0
"primary_controlled",1,42,20360753,100,20,"independent","original","original",0,1.55431223447522e-15,0,0,4.37090039930848e-15,0,0,3.33066907387547e-16,0,0,200,200,0
"primary_controlled",1,42,20360753,100,20,"independent","sparsified","quantile_2",0,4.66293670342566e-15,0,0,4.37090039930848e-15,0,0,1.33226762955019e-15,0,0,200,200,0
"primary_controlled",1,42,20360753,100,20,"independent","sparsified","quantile_4",1.11022302462516e-16,1.33226762955019e-15,0,0,4.37090039930848e-15,0,0,2.22044604925031e-16,0,0,200,200,0
"primary_controlled",1,42,20360753,100,20,"independent","sparsified","quantile_8",1.11022302462516e-16,8.88178419700125e-16,0,0,4.37090039930848e-15,0,0,2.22044604925031e-16,0,0,200,200,0
"primary_controlled",1,42,20360753,100,20,"independent","sparsified","equal_width_4",1.11022302462516e-16,3.77475828372553e-15,0,0,4.37090039930848e-15,0,0,2.22044604925031e-16,0,0,200,200,0
"primary_controlled",1,43,20360754,100,20,"independent","original","original",0,8.88178419700125e-16,0,0,8.93924851559314e-16,0,0,8.88178419700125e-16,0,0,200,200,0
"primary_controlled",1,43,20360754,100,20,"independent","sparsified","quantile_2",1.11022302462516e-16,1.55431223447522e-15,0,0,8.93924851559314e-16,0,0,2.33146835171283e-15,0,0,200,200,0
"primary_controlled",1,43,20360754,100,20,"independent","sparsified","quantile_4",1.11022302462516e-16,1.77635683940025e-15,0,0,8.93924851559314e-16,0,0,3.33066907387547e-16,0,0,200,200,0
"primary_controlled",1,43,20360754,100,20,"independent","sparsified","quantile_8",0,4.44089209850063e-16,0,0,8.93924851559314e-16,0,0,3.33066907387547e-16,0,0,200,200,0
"primary_controlled",1,43,20360754,100,20,"independent","sparsified","equal_width_4",1.11022302462516e-16,3.5527136788005e-15,0,0,8.93924851559314e-16,0,0,2.99760216648792e-15,0,0,200,200,0
"primary_controlled",1,44,20360755,100,20,"independent","original","original",0,8.88178419700125e-16,0,0,2.0357574918077e-15,0,0,1.77635683940025e-15,0,0,200,200,0
"primary_controlled",1,44,20360755,100,20,"independent","sparsified","quantile_2",1.11022302462516e-16,6.66133814775094e-16,0,0,2.0357574918077e-15,0,0,6.66133814775094e-16,0,0,200,200,0
"primary_controlled",1,44,20360755,100,20,"independent","sparsified","quantile_4",1.11022302462516e-16,3.10862446895044e-15,0,0,2.0357574918077e-15,0,0,1.99840144432528e-15,0,0,200,200,0
"primary_controlled",1,44,20360755,100,20,"independent","sparsified","quantile_8",1.11022302462516e-16,3.10862446895044e-15,0,0,2.0357574918077e-15,0,0,3.21964677141295e-15,0,0,200,200,0
"primary_controlled",1,44,20360755,100,20,"independent","sparsified","equal_width_4",0,1.33226762955019e-15,0,0,2.0357574918077e-15,0,0,1.55431223447522e-15,0,0,200,200,0
"primary_controlled",1,45,20360756,100,20,"independent","original","original",0,2.66453525910038e-15,0,0,1.76454816777329e-15,0,0,2.22044604925031e-16,0,0,200,200,0
"primary_controlled",1,45,20360756,100,20,"independent","sparsified","quantile_2",1.11022302462516e-16,4.44089209850063e-15,0,0,1.76454816777329e-15,0,0,3.10862446895044e-15,0,0,200,200,0
"primary_controlled",1,45,20360756,100,20,"independent","sparsified","quantile_4",2.22044604925031e-16,1.33226762955019e-15,0,0,1.76454816777329e-15,0,0,1.55431223447522e-15,0,0,200,200,0
"primary_controlled",1,45,20360756,100,20,"independent","sparsified","quantile_8",0,1.33226762955019e-15,0,0,1.76454816777329e-15,0,0,0,0,0,200,200,0
"primary_controlled",1,45,20360756,100,20,"independent","sparsified","equal_width_4",1.11022302462516e-16,1.33226762955019e-15,0,0,1.76454816777329e-15,0,0,1.99840144432528e-15,0,0,200,200,0
"primary_controlled",1,46,20360757,100,20,"independent","original","original",0,1.77635683940025e-15,0,0,2.22044604925031e-16,0,0,0,0,0,200,200,0
"primary_controlled",1,46,20360757,100,20,"independent","sparsified","quantile_2",1.11022302462516e-16,1.99840144432528e-15,0,0,2.22044604925031e-16,0,0,1.11022302462516e-16,0,0,200,200,0
"primary_controlled",1,46,20360757,100,20,"independent","sparsified","quantile_4",1.11022302462516e-16,2.88657986402541e-15,0,0,2.22044604925031e-16,0,0,2.22044604925031e-16,0,0,200,200,0
"primary_controlled",1,46,20360757,100,20,"independent","sparsified","quantile_8",5.55111512312578e-17,2.22044604925031e-15,0,0,2.22044604925031e-16,0,0,2.22044604925031e-16,0,0,200,200,0
"primary_controlled",1,46,20360757,100,20,"independent","sparsified","equal_width_4",1.11022302462516e-16,3.10862446895044e-15,0,0,2.22044604925031e-16,0,0,3.33066907387547e-16,0,0,200,200,0
"primary_controlled",1,47,20360758,100,20,"independent","original","original",0,4.44089209850063e-15,0,0,2.47574635825513e-15,0,0,6.66133814775094e-16,0,0,200,200,0
"primary_controlled",1,47,20360758,100,20,"independent","sparsified","quantile_2",0,2.66453525910038e-15,0,0,2.47574635825513e-15,0,0,2.22044604925031e-16,0,0,200,200,0
"primary_controlled",1,47,20360758,100,20,"independent","sparsified","quantile_4",0,4.44089209850063e-15,0,0,2.47574635825513e-15,0,0,4.44089209850063e-16,0,0,200,200,0
"primary_controlled",1,47,20360758,100,20,"independent","sparsified","quantile_8",0,3.5527136788005e-15,0,0,2.47574635825513e-15,0,0,2.88657986402541e-15,0,0,200,200,0
"primary_controlled",1,47,20360758,100,20,"independent","sparsified","equal_width_4",2.22044604925031e-16,8.88178419700125e-16,0,0,2.47574635825513e-15,0,0,3.5527136788005e-15,0,0,200,200,0
"primary_controlled",1,48,20360759,100,20,"independent","original","original",0,4.88498130835069e-15,0,0,1.35460766029443e-15,0,0,2.44249065417534e-15,0,0,200,200,0
"primary_controlled",1,48,20360759,100,20,"independent","sparsified","quantile_2",0,2.66453525910038e-15,0,0,1.35460766029443e-15,0,0,0,0,0,200,200,0
"primary_controlled",1,48,20360759,100,20,"independent","sparsified","quantile_4",0,4.44089209850063e-16,0,0,1.35460766029443e-15,0,0,1.88737914186277e-15,0,0,200,200,0
"primary_controlled",1,48,20360759,100,20,"independent","sparsified","quantile_8",0,1.33226762955019e-15,0,0,1.35460766029443e-15,0,0,1.99840144432528e-15,0,0,200,200,0
"primary_controlled",1,48,20360759,100,20,"independent","sparsified","equal_width_4",0,4.44089209850063e-15,0,0,1.35460766029443e-15,0,0,1.99840144432528e-15,0,0,200,200,0
"primary_controlled",1,49,20360760,100,20,"independent","original","original",0,3.5527136788005e-15,0,0,1.86275264047482e-15,0,0,1.77635683940025e-15,0,0,200,200,0
"primary_controlled",1,49,20360760,100,20,"independent","sparsified","quantile_2",0,3.99680288865056e-15,0,0,1.86275264047482e-15,0,0,2.77555756156289e-15,0,0,200,200,0
"primary_controlled",1,49,20360760,100,20,"independent","sparsified","quantile_4",1.11022302462516e-16,4.44089209850063e-15,0,0,1.86275264047482e-15,0,0,6.66133814775094e-16,0,0,200,200,0
"primary_controlled",1,49,20360760,100,20,"independent","sparsified","quantile_8",1.11022302462516e-16,1.77635683940025e-15,0,0,1.86275264047482e-15,0,0,0,0,0,200,200,0
"primary_controlled",1,49,20360760,100,20,"independent","sparsified","equal_width_4",1.11022302462516e-16,3.99680288865056e-15,0,0,1.86275264047482e-15,0,0,2.88657986402541e-15,0,0,200,200,0
"primary_controlled",1,50,20360761,100,20,"independent","original","original",0,6.66133814775094e-16,0,0,1.52151363196352e-15,0,0,1.88737914186277e-15,0,0,200,200,0
"primary_controlled",1,50,20360761,100,20,"independent","sparsified","quantile_2",1.11022302462516e-16,4.88498130835069e-15,0,0,1.52151363196352e-15,0,0,3.33066907387547e-15,0,0,200,200,0
"primary_controlled",1,50,20360761,100,20,"independent","sparsified","quantile_4",1.11022302462516e-16,0,0,0,1.52151363196352e-15,0,0,1.11022302462516e-15,0,0,200,200,0
"primary_controlled",1,50,20360761,100,20,"independent","sparsified","quantile_8",1.11022302462516e-16,0,0,0,1.52151363196352e-15,0,0,4.88498130835069e-15,0,0,200,200,0
"primary_controlled",1,50,20360761,100,20,"independent","sparsified","equal_width_4",1.11022302462516e-16,1.33226762955019e-15,0,0,1.52151363196352e-15,0,0,4.44089209850063e-16,0,0,200,200,0
"primary_controlled",1,51,20360762,100,20,"independent","original","original",0,3.5527136788005e-15,0,0,2.15532877468694e-15,0,0,5.55111512312578e-16,0,0,200,200,0
"primary_controlled",1,51,20360762,100,20,"independent","sparsified","quantile_2",0,4.44089209850063e-15,0,0,2.15532877468694e-15,0,0,2.22044604925031e-15,0,0,200,200,0
"primary_controlled",1,51,20360762,100,20,"independent","sparsified","quantile_4",1.11022302462516e-16,3.99680288865056e-15,0,0,2.15532877468694e-15,0,0,1.77635683940025e-15,0,0,200,200,0
"primary_controlled",1,51,20360762,100,20,"independent","sparsified","quantile_8",1.11022302462516e-16,3.10862446895044e-15,0,0,2.15532877468694e-15,0,0,2.1094237467878e-15,0,0,200,200,0
"primary_controlled",1,51,20360762,100,20,"independent","sparsified","equal_width_4",0,3.99680288865056e-15,0,0,2.15532877468694e-15,0,0,2.44249065417534e-15,0,0,200,200,0
"primary_controlled",1,52,20360763,100,20,"independent","original","original",0,3.10862446895044e-15,0,0,1.93549237256418e-15,0,0,1.55431223447522e-15,0,0,200,200,0
"primary_controlled",1,52,20360763,100,20,"independent","sparsified","quantile_2",0,2.22044604925031e-15,0,0,1.93549237256418e-15,0,0,1.99840144432528e-15,0,0,200,200,0
