"scenario_id","replication","seed","n","p","dimension","correlation","active_s","snr","noise_sd","path_specification","group_weight_specification","lambda_scale_relative_error","max_training_prediction_rms_over_sd_y","f1_difference_group_minus_glmnet_s","rmse_difference_group_minus_glmnet_s","f1_difference_group_minus_glmnet_2s","rmse_difference_group_minus_glmnet_2s","entry_order_tau_glmnet_vs_group","active_set_jaccard_s_glmnet_vs_group","active_set_jaccard_2s_glmnet_vs_group"
14,88,21660799,500,100,"n=500, p=100","ar1_rho_0.5",10,3,2.11150637243,"sensitivity_dense_wide","sqrt_group_size",1.33226762955019e-15,2.66240207201499e-05,0,3.53214195669693e-08,0,4.11648992226787e-07,0.99979689245246,1,1
14,89,21660800,500,100,"n=500, p=100","ar1_rho_0.5",10,3,1.94926990592225,"sensitivity_dense_wide","equal_parent",1.33226762955019e-15,2.49746550290842e-05,0,1.47369184411161e-07,0,2.55986293273835e-07,1,1,1
14,89,21660800,500,100,"n=500, p=100","ar1_rho_0.5",10,3,1.94926990592225,"sensitivity_dense_wide","sqrt_group_size",1.33226762955019e-15,2.49746550290842e-05,0,1.47369184411161e-07,0,2.55986293273835e-07,1,1,1
14,90,21660801,500,100,"n=500, p=100","ar1_rho_0.5",10,3,2.07065673362062,"sensitivity_dense_wide","equal_parent",1.55431223447522e-15,2.22614253947366e-05,0,1.07101855428837e-06,0,-3.41139232418186e-07,1,1,1
14,90,21660801,500,100,"n=500, p=100","ar1_rho_0.5",10,3,2.07065673362062,"sensitivity_dense_wide","sqrt_group_size",1.55431223447522e-15,2.22614253947366e-05,0,1.07101855428837e-06,0,-3.41139232418186e-07,1,1,1
14,91,21660802,500,100,"n=500, p=100","ar1_rho_0.5",10,3,1.67355383449588,"sensitivity_dense_wide","equal_parent",8.88178419700125e-16,2.46095697930968e-05,0,-1.49013805739173e-08,0,-6.04105373280817e-07,1,1,1
14,91,21660802,500,100,"n=500, p=100","ar1_rho_0.5",10,3,1.67355383449588,"sensitivity_dense_wide","sqrt_group_size",8.88178419700125e-16,2.46095697930968e-05,0,-1.49013805739173e-08,0,-6.04105373280817e-07,1,1,1
14,92,21660803,500,100,"n=500, p=100","ar1_rho_0.5",10,3,2.06972168649041,"sensitivity_dense_wide","equal_parent",1.77635683940025e-15,2.44533278524488e-05,0,-1.77575427251497e-07,0,3.13609470836695e-07,1,1,1
14,92,21660803,500,100,"n=500, p=100","ar1_rho_0.5",10,3,2.06972168649041,"sensitivity_dense_wide","sqrt_group_size",1.77635683940025e-15,2.44533278524488e-05,0,-1.77575427251497e-07,0,3.13609470836695e-07,1,1,1
14,93,21660804,500,100,"n=500, p=100","ar1_rho_0.5",10,3,1.94239409606778,"sensitivity_dense_wide","equal_parent",8.88178419700125e-16,2.4984906896139e-05,0,2.31139152262472e-09,0,1.60487219513783e-07,1,1,1
14,93,21660804,500,100,"n=500, p=100","ar1_rho_0.5",10,3,1.94239409606778,"sensitivity_dense_wide","sqrt_group_size",8.88178419700125e-16,2.4984906896139e-05,0,2.31139152262472e-09,0,1.60487219513783e-07,1,1,1
14,94,21660805,500,100,"n=500, p=100","ar1_rho_0.5",10,3,1.99226417917702,"sensitivity_dense_wide","equal_parent",8.88178419700125e-16,2.31848033399724e-05,0,-4.33190106008396e-09,0,1.08984635094345e-07,0.999898554399942,1,1
14,94,21660805,500,100,"n=500, p=100","ar1_rho_0.5",10,3,1.99226417917702,"sensitivity_dense_wide","sqrt_group_size",8.88178419700125e-16,2.31848033399724e-05,0,-4.33190106008396e-09,0,1.08984635094345e-07,0.999898554399942,1,1
14,95,21660806,500,100,"n=500, p=100","ar1_rho_0.5",10,3,1.82636615067322,"sensitivity_dense_wide","equal_parent",8.88178419700125e-16,2.60995391318369e-05,0,1.76513492711194e-07,0,7.65641778865955e-08,1,1,1
14,95,21660806,500,100,"n=500, p=100","ar1_rho_0.5",10,3,1.82636615067322,"sensitivity_dense_wide","sqrt_group_size",8.88178419700125e-16,2.60995391318369e-05,0,1.76513492711194e-07,0,7.65641778865955e-08,1,1,1
14,96,21660807,500,100,"n=500, p=100","ar1_rho_0.5",10,3,1.83178462553284,"sensitivity_dense_wide","equal_parent",1.66533453693773e-15,2.40772264355323e-05,0,-2.73597802191716e-07,0,-4.84594902427915e-07,1,1,1
14,96,21660807,500,100,"n=500, p=100","ar1_rho_0.5",10,3,1.83178462553284,"sensitivity_dense_wide","sqrt_group_size",1.66533453693773e-15,2.40772264355323e-05,0,-2.73597802191716e-07,0,-4.84594902427915e-07,1,1,1
14,97,21660808,500,100,"n=500, p=100","ar1_rho_0.5",10,3,1.49176710152798,"sensitivity_dense_wide","equal_parent",8.88178419700125e-16,2.34657566359806e-05,0,-1.22078194575437e-06,0,2.6987257628619e-07,1,1,1
14,97,21660808,500,100,"n=500, p=100","ar1_rho_0.5",10,3,1.49176710152798,"sensitivity_dense_wide","sqrt_group_size",8.88178419700125e-16,2.34657566359806e-05,0,-1.22078194575437e-06,0,2.6987257628619e-07,1,1,1
14,98,21660809,500,100,"n=500, p=100","ar1_rho_0.5",10,3,1.9909339544736,"sensitivity_dense_wide","equal_parent",2.1094237467878e-15,2.23865016587731e-05,0,-8.82676838287466e-08,0,1.08649147456674e-08,1,1,1
14,98,21660809,500,100,"n=500, p=100","ar1_rho_0.5",10,3,1.9909339544736,"sensitivity_dense_wide","sqrt_group_size",2.1094237467878e-15,2.23865016587731e-05,0,-8.82676838287466e-08,0,1.08649147456674e-08,1,1,1
14,99,21660810,500,100,"n=500, p=100","ar1_rho_0.5",10,3,1.7032898612207,"sensitivity_dense_wide","equal_parent",9.99200722162641e-16,2.04699606731336e-05,0,1.21304374101072e-07,0,-1.24187949412935e-06,1,1,1
14,99,21660810,500,100,"n=500, p=100","ar1_rho_0.5",10,3,1.7032898612207,"sensitivity_dense_wide","sqrt_group_size",9.99200722162641e-16,2.04699606731336e-05,0,1.21304374101072e-07,0,-1.24187949412935e-06,1,1,1
14,100,21660811,500,100,"n=500, p=100","ar1_rho_0.5",10,3,1.98032688629509,"sensitivity_dense_wide","equal_parent",9.99200722162641e-16,2.36456087697366e-05,0,-1.26058582239352e-07,0,-1.37734346594698e-07,1,1,1
14,100,21660811,500,100,"n=500, p=100","ar1_rho_0.5",10,3,1.98032688629509,"sensitivity_dense_wide","sqrt_group_size",9.99200722162641e-16,2.36456087697366e-05,0,-1.26058582239352e-07,0,-1.37734346594698e-07,1,1,1
15,1,21760712,500,100,"n=500, p=100","ar1_rho_0.9",10,3,1.39604322046871,"sensitivity_dense_wide","equal_parent",1.33226762955019e-15,0.000105073243241549,0,-2.17487624576407e-06,0,-9.74912874873723e-07,1,1,1
15,1,21760712,500,100,"n=500, p=100","ar1_rho_0.9",10,3,1.39604322046871,"sensitivity_dense_wide","sqrt_group_size",1.33226762955019e-15,0.000105073243241549,0,-2.17487624576407e-06,0,-9.74912874873723e-07,1,1,1
15,2,21760713,500,100,"n=500, p=100","ar1_rho_0.9",10,3,1.8138960213926,"sensitivity_dense_wide","equal_parent",6.66133814775094e-16,9.24091360681882e-05,0,-0.00911016962821254,0,6.19563109260923e-07,0.999898554399942,1,1
15,2,21760713,500,100,"n=500, p=100","ar1_rho_0.9",10,3,1.8138960213926,"sensitivity_dense_wide","sqrt_group_size",6.66133814775094e-16,9.24091360681882e-05,0,-0.00911016962821254,0,6.19563109260923e-07,0.999898554399942,1,1
15,3,21760714,500,100,"n=500, p=100","ar1_rho_0.9",10,3,1.44923240874954,"sensitivity_dense_wide","equal_parent",9.99200722162641e-16,9.934567378008e-05,0,-3.26017093366104e-06,0,3.32746694042818e-06,0.999797057329214,1,1
15,3,21760714,500,100,"n=500, p=100","ar1_rho_0.9",10,3,1.44923240874954,"sensitivity_dense_wide","sqrt_group_size",9.99200722162641e-16,9.934567378008e-05,0,-3.26017093366104e-06,0,3.32746694042818e-06,0.999797057329214,1,1
15,4,21760715,500,100,"n=500, p=100","ar1_rho_0.9",10,3,2.02579816457776,"sensitivity_dense_wide","equal_parent",8.88178419700125e-16,0.000101106504009179,0,1.20844645303819e-05,0,-3.05750485063427e-06,0.999796561893938,1,1
15,4,21760715,500,100,"n=500, p=100","ar1_rho_0.9",10,3,2.02579816457776,"sensitivity_dense_wide","sqrt_group_size",8.88178419700125e-16,0.000101106504009179,0,1.20844645303819e-05,0,-3.05750485063427e-06,0.999796561893938,1,1
15,5,21760716,500,100,"n=500, p=100","ar1_rho_0.9",10,3,1.61574747850617,"sensitivity_dense_wide","equal_parent",8.88178419700125e-16,0.000118995238301134,0,9.17612869244522e-07,0,9.91968167451951e-06,0.999797345220333,1,1
15,5,21760716,500,100,"n=500, p=100","ar1_rho_0.9",10,3,1.61574747850617,"sensitivity_dense_wide","sqrt_group_size",8.88178419700125e-16,0.000118995238301134,0,9.17612869244522e-07,0,9.91968167451951e-06,0.999797345220333,1,1
15,6,21760717,500,100,"n=500, p=100","ar1_rho_0.9",10,3,2.09295509558275,"sensitivity_dense_wide","equal_parent",1.33226762955019e-15,8.58333021315184e-05,0,-2.06410241920807e-06,0,4.48089169235999e-06,0.999695343836846,1,1
15,6,21760717,500,100,"n=500, p=100","ar1_rho_0.9",10,3,2.09295509558275,"sensitivity_dense_wide","sqrt_group_size",1.33226762955019e-15,8.58333021315184e-05,0,-2.06410241920807e-06,0,4.48089169235999e-06,0.999695343836846,1,1
15,7,21760718,500,100,"n=500, p=100","ar1_rho_0.9",10,3,1.56773891131643,"sensitivity_dense_wide","equal_parent",8.88178419700125e-16,0.000111702674239269,0,-5.9791100368578e-06,0,-7.76514493594505e-07,0.999898492615076,1,1
15,7,21760718,500,100,"n=500, p=100","ar1_rho_0.9",10,3,1.56773891131643,"sensitivity_dense_wide","sqrt_group_size",8.88178419700125e-16,0.000111702674239269,0,-5.9791100368578e-06,0,-7.76514493594505e-07,0.999898492615076,1,1
15,8,21760719,500,100,"n=500, p=100","ar1_rho_0.9",10,3,2.60006573521655,"sensitivity_dense_wide","equal_parent",2.22044604925031e-15,9.88360673708182e-05,0,-3.43526792700999e-06,0,-3.28230349877501e-06,0.999594484995945,1,1
15,8,21760719,500,100,"n=500, p=100","ar1_rho_0.9",10,3,2.60006573521655,"sensitivity_dense_wide","sqrt_group_size",2.22044604925031e-15,9.88360673708182e-05,0,-3.43526792700999e-06,0,-3.28230349877501e-06,0.999594484995945,1,1
15,9,21760720,500,100,"n=500, p=100","ar1_rho_0.9",10,3,2.1296235265751,"sensitivity_dense_wide","equal_parent",3.33066907387547e-15,9.61289088214783e-05,0,-4.47457327679146e-06,0,9.0346952625886e-06,1,1,1
15,9,21760720,500,100,"n=500, p=100","ar1_rho_0.9",10,3,2.1296235265751,"sensitivity_dense_wide","sqrt_group_size",3.33066907387547e-15,9.61289088214783e-05,0,-4.47457327679146e-06,0,9.0346952625886e-06,1,1,1
15,10,21760721,500,100,"n=500, p=100","ar1_rho_0.9",10,3,1.62618939735219,"sensitivity_dense_wide","equal_parent",4.44089209850063e-16,8.9943260331501e-05,0,-4.33613617101258e-06,0,-4.95959330293338e-06,0.999898821267511,1,1
15,10,21760721,500,100,"n=500, p=100","ar1_rho_0.9",10,3,1.62618939735219,"sensitivity_dense_wide","sqrt_group_size",4.44089209850063e-16,8.9943260331501e-05,0,-4.33613617101258e-06,0,-4.95959330293338e-06,0.999898821267511,1,1
15,11,21760722,500,100,"n=500, p=100","ar1_rho_0.9",10,3,1.49160972009772,"sensitivity_dense_wide","equal_parent",1.4432899320127e-15,7.91074405471803e-05,0,4.18384769051983e-07,0,-5.67265670414763e-06,1,1,1
15,11,21760722,500,100,"n=500, p=100","ar1_rho_0.9",10,3,1.49160972009772,"sensitivity_dense_wide","sqrt_group_size",1.4432899320127e-15,7.91074405471803e-05,0,4.18384769051983e-07,0,-5.67265670414763e-06,1,1,1
15,12,21760723,500,100,"n=500, p=100","ar1_rho_0.9",10,3,1.93039887036963,"sensitivity_dense_wide","equal_parent",4.44089209850063e-16,9.97662811824838e-05,0,-1.17647570418988e-05,0,-9.52619997129922e-06,0.999694599499685,1,1
15,12,21760723,500,100,"n=500, p=100","ar1_rho_0.9",10,3,1.93039887036963,"sensitivity_dense_wide","sqrt_group_size",4.44089209850063e-16,9.97662811824838e-05,0,-1.17647570418988e-05,0,-9.52619997129922e-06,0.999694599499685,1,1
15,13,21760724,500,100,"n=500, p=100","ar1_rho_0.9",10,3,1.70192260158235,"sensitivity_dense_wide","equal_parent",7.7715611723761e-16,8.41710561257767e-05,0,-1.08891035011105e-06,0,-1.41557143229498e-06,1,1,1
15,13,21760724,500,100,"n=500, p=100","ar1_rho_0.9",10,3,1.70192260158235,"sensitivity_dense_wide","sqrt_group_size",7.7715611723761e-16,8.41710561257767e-05,0,-1.08891035011105e-06,0,-1.41557143229498e-06,1,1,1
15,14,21760725,500,100,"n=500, p=100","ar1_rho_0.9",10,3,1.64443315782253,"sensitivity_dense_wide","equal_parent",1.99840144432528e-15,7.78110587556586e-05,0,6.52406470180722e-07,0,3.75715001599275e-06,1,1,1
15,14,21760725,500,100,"n=500, p=100","ar1_rho_0.9",10,3,1.64443315782253,"sensitivity_dense_wide","sqrt_group_size",1.99840144432528e-15,7.78110587556586e-05,0,6.52406470180722e-07,0,3.75715001599275e-06,1,1,1
15,15,21760726,500,100,"n=500, p=100","ar1_rho_0.9",10,3,1.50754734854127,"sensitivity_dense_wide","equal_parent",2.22044604925031e-16,8.57976505315904e-05,0,1.59383183762074e-07,0,7.98187849371246e-07,0.999796230257691,1,1
15,15,21760726,500,100,"n=500, p=100","ar1_rho_0.9",10,3,1.50754734854127,"sensitivity_dense_wide","sqrt_group_size",2.22044604925031e-16,8.57976505315904e-05,0,1.59383183762074e-07,0,7.98187849371246e-07,0.999796230257691,1,1
15,16,21760727,500,100,"n=500, p=100","ar1_rho_0.9",10,3,1.47809992573585,"sensitivity_dense_wide","equal_parent",1.55431223447522e-15,9.76216266953586e-05,0,-5.01972720634569e-06,0,-2.7763258680924e-06,1,1,1
15,16,21760727,500,100,"n=500, p=100","ar1_rho_0.9",10,3,1.47809992573585,"sensitivity_dense_wide","sqrt_group_size",1.55431223447522e-15,9.76216266953586e-05,0,-5.01972720634569e-06,0,-2.7763258680924e-06,1,1,1
15,17,21760728,500,100,"n=500, p=100","ar1_rho_0.9",10,3,1.93346067264753,"sensitivity_dense_wide","equal_parent",1.4432899320127e-15,7.90535632033574e-05,0,1.02909607058166e-07,0,-4.59410017406015e-06,1,1,1
15,17,21760728,500,100,"n=500, p=100","ar1_rho_0.9",10,3,1.93346067264753,"sensitivity_dense_wide","sqrt_group_size",1.4432899320127e-15,7.90535632033574e-05,0,1.02909607058166e-07,0,-4.59410017406015e-06,1,1,1
15,18,21760729,500,100,"n=500, p=100","ar1_rho_0.9",10,3,1.89165061700893,"sensitivity_dense_wide","equal_parent",8.88178419700125e-16,9.60848314401715e-05,0,9.03764413084929e-07,0,5.98142805552371e-06,0.999797304143048,1,1
15,18,21760729,500,100,"n=500, p=100","ar1_rho_0.9",10,3,1.89165061700893,"sensitivity_dense_wide","sqrt_group_size",8.88178419700125e-16,9.60848314401715e-05,0,9.03764413084929e-07,0,5.98142805552371e-06,0.999797304143048,1,1
15,19,21760730,500,100,"n=500, p=100","ar1_rho_0.9",10,3,1.493389633112,"sensitivity_dense_wide","equal_parent",1.11022302462516e-15,9.06360389897865e-05,0,2.02836742513313e-06,0,-4.56038607676845e-06,1,1,1
15,19,21760730,500,100,"n=500, p=100","ar1_rho_0.9",10,3,1.493389633112,"sensitivity_dense_wide","sqrt_group_size",1.11022302462516e-15,9.06360389897865e-05,0,2.02836742513313e-06,0,-4.56038607676845e-06,1,1,1
15,20,21760731,500,100,"n=500, p=100","ar1_rho_0.9",10,3,2.68228897094234,"sensitivity_dense_wide","equal_parent",7.7715611723761e-16,7.95279497513764e-05,0,-4.31009181811604e-06,0,0.00976507497331491,0.999797180811219,1,0.904761904761905
15,20,21760731,500,100,"n=500, p=100","ar1_rho_0.9",10,3,2.68228897094234,"sensitivity_dense_wide","sqrt_group_size",7.7715611723761e-16,7.95279497513764e-05,0,-4.31009181811604e-06,0,0.00976507497331491,0.999797180811219,1,0.904761904761905
15,21,21760732,500,100,"n=500, p=100","ar1_rho_0.9",10,3,1.88288551742581,"sensitivity_dense_wide","equal_parent",9.99200722162641e-16,0.000101570339452725,0,-5.36959577956964e-06,0,-3.37783994619478e-06,1,1,1
15,21,21760732,500,100,"n=500, p=100","ar1_rho_0.9",10,3,1.88288551742581,"sensitivity_dense_wide","sqrt_group_size",9.99200722162641e-16,0.000101570339452725,0,-5.36959577956964e-06,0,-3.37783994619478e-06,1,1,1
15,22,21760733,500,100,"n=500, p=100","ar1_rho_0.9",10,3,1.49442703737283,"sensitivity_dense_wide","equal_parent",1.55431223447522e-15,9.39720390102744e-05,0,2.43442227265689e-07,0,5.95509650525017e-06,1,1,1
15,22,21760733,500,100,"n=500, p=100","ar1_rho_0.9",10,3,1.49442703737283,"sensitivity_dense_wide","sqrt_group_size",1.55431223447522e-15,9.39720390102744e-05,0,2.43442227265689e-07,0,5.95509650525017e-06,1,1,1
15,23,21760734,500,100,"n=500, p=100","ar1_rho_0.9",10,3,2.54810104995411,"sensitivity_dense_wide","equal_parent",1.11022302462516e-15,9.14714339799621e-05,0,-1.29201695684422e-05,0,1.5363229706189e-06,0.99969557054447,1,1
15,23,21760734,500,100,"n=500, p=100","ar1_rho_0.9",10,3,2.54810104995411,"sensitivity_dense_wide","sqrt_group_size",1.11022302462516e-15,9.14714339799621e-05,0,-1.29201695684422e-05,0,1.5363229706189e-06,0.99969557054447,1,1
15,24,21760735,500,100,"n=500, p=100","ar1_rho_0.9",10,3,2.11740475018306,"sensitivity_dense_wide","equal_parent",1.33226762955019e-15,9.14364930118749e-05,0,1.11068625185951e-05,0,8.87851863140554e-07,0.999898492615076,1,1
15,24,21760735,500,100,"n=500, p=100","ar1_rho_0.9",10,3,2.11740475018306,"sensitivity_dense_wide","sqrt_group_size",1.33226762955019e-15,9.14364930118749e-05,0,1.11068625185951e-05,0,8.87851863140554e-07,0.999898492615076,1,1
15,25,21760736,500,100,"n=500, p=100","ar1_rho_0.9",10,3,1.77303710993382,"sensitivity_dense_wide","equal_parent",6.66133814775094e-16,9.88449725986565e-05,0,-3.83962187733289e-06,0,4.26240981332704e-06,0.999594977723775,1,1
15,25,21760736,500,100,"n=500, p=100","ar1_rho_0.9",10,3,1.77303710993382,"sensitivity_dense_wide","sqrt_group_size",6.66133814775094e-16,9.88449725986565e-05,0,-3.83962187733289e-06,0,4.26240981332704e-06,0.999594977723775,1,1
15,26,21760737,500,100,"n=500, p=100","ar1_rho_0.9",10,3,1.7819935016516,"sensitivity_dense_wide","equal_parent",6.66133814775094e-16,9.86168924028768e-05,0,1.92760962480776e-06,0,2.22764221624594e-06,1,1,1
15,26,21760737,500,100,"n=500, p=100","ar1_rho_0.9",10,3,1.7819935016516,"sensitivity_dense_wide","sqrt_group_size",6.66133814775094e-16,9.86168924028768e-05,0,1.92760962480776e-06,0,2.22764221624594e-06,1,1,1
15,27,21760738,500,100,"n=500, p=100","ar1_rho_0.9",10,3,2.66688875066835,"sensitivity_dense_wide","equal_parent",6.66133814775094e-16,9.15107543854006e-05,0,-9.2053034261852e-06,0,-4.88344045423972e-06,1,1,1
15,27,21760738,500,100,"n=500, p=100","ar1_rho_0.9",10,3,2.66688875066835,"sensitivity_dense_wide","sqrt_group_size",6.66133814775094e-16,9.15107543854006e-05,0,-9.2053034261852e-06,0,-4.88344045423972e-06,1,1,1
15,28,21760739,500,100,"n=500, p=100","ar1_rho_0.9",10,3,1.5780070892196,"sensitivity_dense_wide","equal_parent",1.11022302462516e-15,8.72418206262063e-05,0,-1.616917119307e-06,0,2.95121499127582e-06,1,1,1
15,28,21760739,500,100,"n=500, p=100","ar1_rho_0.9",10,3,1.5780070892196,"sensitivity_dense_wide","sqrt_group_size",1.11022302462516e-15,8.72418206262063e-05,0,-1.616917119307e-06,0,2.95121499127582e-06,1,1,1
15,29,21760740,500,100,"n=500, p=100","ar1_rho_0.9",10,3,1.67120641828904,"sensitivity_dense_wide","equal_parent",7.7715611723761e-16,8.85082267220436e-05,0,-7.7130699867034e-06,0,2.95421875762258e-06,1,1,1
15,29,21760740,500,100,"n=500, p=100","ar1_rho_0.9",10,3,1.67120641828904,"sensitivity_dense_wide","sqrt_group_size",7.7715611723761e-16,8.85082267220436e-05,0,-7.7130699867034e-06,0,2.95421875762258e-06,1,1,1
15,30,21760741,500,100,"n=500, p=100","ar1_rho_0.9",10,3,1.93388455591343,"sensitivity_dense_wide","equal_parent",6.66133814775094e-16,9.73095040255004e-05,0,1.65886524245984e-05,0,9.8796677745483e-06,1,1,1
15,30,21760741,500,100,"n=500, p=100","ar1_rho_0.9",10,3,1.93388455591343,"sensitivity_dense_wide","sqrt_group_size",6.66133814775094e-16,9.73095040255004e-05,0,1.65886524245984e-05,0,9.8796677745483e-06,1,1,1
15,31,21760742,500,100,"n=500, p=100","ar1_rho_0.9",10,3,1.34647131267216,"sensitivity_dense_wide","equal_parent",1.33226762955019e-15,9.91608613396774e-05,0,-1.60795157055915e-06,0,-2.79938748537489e-06,1,1,1
15,31,21760742,500,100,"n=500, p=100","ar1_rho_0.9",10,3,1.34647131267216,"sensitivity_dense_wide","sqrt_group_size",1.33226762955019e-15,9.91608613396774e-05,0,-1.60795157055915e-06,0,-2.79938748537489e-06,1,1,1
15,32,21760743,500,100,"n=500, p=100","ar1_rho_0.9",10,3,1.89723178407388,"sensitivity_dense_wide","equal_parent",5.55111512312578e-16,8.53707995198654e-05,0,-1.58712304951791e-05,0,5.48534497823994e-08,0.999898492615076,1,1
15,32,21760743,500,100,"n=500, p=100","ar1_rho_0.9",10,3,1.89723178407388,"sensitivity_dense_wide","sqrt_group_size",5.55111512312578e-16,8.53707995198654e-05,0,-1.58712304951791e-05,0,5.48534497823994e-08,0.999898492615076,1,1
15,33,21760744,500,100,"n=500, p=100","ar1_rho_0.9",10,3,1.55914573980306,"sensitivity_dense_wide","equal_parent",4.44089209850063e-16,8.92659619192418e-05,0,6.73904462811237e-06,0,8.70058486679426e-06,1,1,1
15,33,21760744,500,100,"n=500, p=100","ar1_rho_0.9",10,3,1.55914573980306,"sensitivity_dense_wide","sqrt_group_size",4.44089209850063e-16,8.92659619192418e-05,0,6.73904462811237e-06,0,8.70058486679426e-06,1,1,1
15,34,21760745,500,100,"n=500, p=100","ar1_rho_0.9",10,3,1.96675823924581,"sensitivity_dense_wide","equal_parent",1.22124532708767e-15,9.15520404141804e-05,0,5.99120209043846e-06,0,-6.28296432614306e-06,0.999898099556468,1,1
15,34,21760745,500,100,"n=500, p=100","ar1_rho_0.9",10,3,1.96675823924581,"sensitivity_dense_wide","sqrt_group_size",1.22124532708767e-15,9.15520404141804e-05,0,5.99120209043846e-06,0,-6.28296432614306e-06,0.999898099556468,1,1
15,35,21760746,500,100,"n=500, p=100","ar1_rho_0.9",10,3,2.78097040778929,"sensitivity_dense_wide","equal_parent",6.66133814775094e-16,8.56685315843737e-05,0,-2.36710951964092e-05,0,-7.98494431020202e-07,1,1,1
15,35,21760746,500,100,"n=500, p=100","ar1_rho_0.9",10,3,2.78097040778929,"sensitivity_dense_wide","sqrt_group_size",6.66133814775094e-16,8.56685315843737e-05,0,-2.36710951964092e-05,0,-7.98494431020202e-07,1,1,1
15,36,21760747,500,100,"n=500, p=100","ar1_rho_0.9",10,3,2.378464117212,"sensitivity_dense_wide","equal_parent",1.11022302462516e-15,9.72370513022752e-05,0,4.41564012465534e-07,0,-9.14167370247299e-07,1,1,1
15,36,21760747,500,100,"n=500, p=100","ar1_rho_0.9",10,3,2.378464117212,"sensitivity_dense_wide","sqrt_group_size",1.11022302462516e-15,9.72370513022752e-05,0,4.41564012465534e-07,0,-9.14167370247299e-07,1,1,1
15,37,21760748,500,100,"n=500, p=100","ar1_rho_0.9",10,3,2.03354067374878,"sensitivity_dense_wide","equal_parent",1.77635683940025e-15,8.1899235564577e-05,0,3.68867532607453e-06,0,-1.03016596586514e-06,0.999898698272546,1,1
15,37,21760748,500,100,"n=500, p=100","ar1_rho_0.9",10,3,2.03354067374878,"sensitivity_dense_wide","sqrt_group_size",1.77635683940025e-15,8.1899235564577e-05,0,3.68867532607453e-06,0,-1.03016596586514e-06,0.999898698272546,1,1
15,38,21760749,500,100,"n=500, p=100","ar1_rho_0.9",10,3,1.97785730464238,"sensitivity_dense_wide","equal_parent",1.55431223447522e-15,8.45910945460255e-05,0,-1.56292902673272e-05,0,-7.51417139133181e-06,1,1,1
15,38,21760749,500,100,"n=500, p=100","ar1_rho_0.9",10,3,1.97785730464238,"sensitivity_dense_wide","sqrt_group_size",1.55431223447522e-15,8.45910945460255e-05,0,-1.56292902673272e-05,0,-7.51417139133181e-06,1,1,1
15,39,21760750,500,100,"n=500, p=100","ar1_rho_0.9",10,3,1.46287957364112,"sensitivity_dense_wide","equal_parent",9.99200722162641e-16,0.000116768168789634,0,-2.73588007471126e-06,0,8.0141032849923e-06,0.999797427324975,1,1
15,39,21760750,500,100,"n=500, p=100","ar1_rho_0.9",10,3,1.46287957364112,"sensitivity_dense_wide","sqrt_group_size",9.99200722162641e-16,0.000116768168789634,0,-2.73588007471126e-06,0,8.0141032849923e-06,0.999797427324975,1,1
15,40,21760751,500,100,"n=500, p=100","ar1_rho_0.9",10,3,1.43825963907623,"sensitivity_dense_wide","equal_parent",1.33226762955019e-15,7.71282080635224e-05,0,-5.08113103303565e-06,0,-2.18167573917682e-06,0.999898286120878,1,1
15,40,21760751,500,100,"n=500, p=100","ar1_rho_0.9",10,3,1.43825963907623,"sensitivity_dense_wide","sqrt_group_size",1.33226762955019e-15,7.71282080635224e-05,0,-5.08113103303565e-06,0,-2.18167573917682e-06,0.999898286120878,1,1
15,41,21760752,500,100,"n=500, p=100","ar1_rho_0.9",10,3,1.41154621729672,"sensitivity_dense_wide","equal_parent",4.44089209850063e-16,9.62791502676035e-05,0,-1.82241245627601e-06,0,1.04372994380597e-06,0.999695838049183,1,1
15,41,21760752,500,100,"n=500, p=100","ar1_rho_0.9",10,3,1.41154621729672,"sensitivity_dense_wide","sqrt_group_size",4.44089209850063e-16,9.62791502676035e-05,0,-1.82241245627601e-06,0,1.04372994380597e-06,0.999695838049183,1,1
15,42,21760753,500,100,"n=500, p=100","ar1_rho_0.9",10,3,1.96334240128842,"sensitivity_dense_wide","equal_parent",4.44089209850063e-16,7.94462376270886e-05,0,-3.30325312392077e-06,0,1.49691840278798e-06,1,1,1
15,42,21760753,500,100,"n=500, p=100","ar1_rho_0.9",10,3,1.96334240128842,"sensitivity_dense_wide","sqrt_group_size",4.44089209850063e-16,7.94462376270886e-05,0,-3.30325312392077e-06,0,1.49691840278798e-06,1,1,1
15,43,21760754,500,100,"n=500, p=100","ar1_rho_0.9",10,3,1.83555553908113,"sensitivity_dense_wide","equal_parent",1.33226762955019e-15,9.90966985986428e-05,0,-4.02906554164417e-06,0,-4.2407972213887e-06,1,1,1
15,43,21760754,500,100,"n=500, p=100","ar1_rho_0.9",10,3,1.83555553908113,"sensitivity_dense_wide","sqrt_group_size",1.33226762955019e-15,9.90966985986428e-05,0,-4.02906554164417e-06,0,-4.2407972213887e-06,1,1,1
15,44,21760755,500,100,"n=500, p=100","ar1_rho_0.9",10,3,2.56884334620477,"sensitivity_dense_wide","equal_parent",2.55351295663786e-15,9.87282855518789e-05,0,4.35911039708969e-06,0,3.76536410939821e-06,1,1,1
15,44,21760755,500,100,"n=500, p=100","ar1_rho_0.9",10,3,2.56884334620477,"sensitivity_dense_wide","sqrt_group_size",2.55351295663786e-15,9.87282855518789e-05,0,4.35911039708969e-06,0,3.76536410939821e-06,1,1,1
