"dataset","representation","method","k","run_id","fit_seed","silhouette_seed","n_used","p_used","nstart","iter_max","algorithm","silhouette_sample_n","silhouette","davies_bouldin","calinski_harabasz","adjusted_rand_index","normalized_mutual_information","clustering_accuracy","purity","total_withinss","iterations","ifault","runtime_sec"
"libras_movement","sparsified","kmeans",15,25,43233242,53233242,360,360,30,100,"Hartigan-Wong",360,0.112572448575336,2.19932404804162,14.7082864708517,0.308434944872172,0.571206795717762,0.438888888888889,0.475,80933.9339259593,6,0,1.11000000000001
"libras_movement","original","kmeans",15,26,43233243,53233243,360,90,30,100,"Hartigan-Wong",360,0.250505879672727,1.32815603054778,52.3491106978237,0.326074602845031,0.606678647918232,0.461111111111111,0.486111111111111,10341.4776452176,4,0,0.269999999999982
"libras_movement","sparsified","kmeans",15,26,43233243,53233243,360,360,30,100,"Hartigan-Wong",360,0.106507562941446,2.30174607109415,14.8975779127028,0.29033454056295,0.563124276487116,0.458333333333333,0.466666666666667,80546.4798924876,5,0,1.13999999999999
"libras_movement","original","kmeans",15,27,43233244,53233244,360,90,30,100,"Hartigan-Wong",360,0.244341428327514,1.31605964963271,52.972244892797,0.301958086193168,0.587100103459165,0.452777777777778,0.463888888888889,10258.4509122974,6,0,0.25
"libras_movement","sparsified","kmeans",15,27,43233244,53233244,360,360,30,100,"Hartigan-Wong",360,0.108657051075359,2.26593431604178,14.8831664476357,0.297109744691205,0.557315673220957,0.458333333333333,0.475,80575.8477032558,7,0,1.07999999999998
"libras_movement","original","kmeans",15,28,43233245,53233245,360,90,30,100,"Hartigan-Wong",360,0.25409642786615,1.24937603827997,53.0290065165309,0.315443984710181,0.604111378803937,0.45,0.477777777777778,10250.9541650412,4,0,0.25
"libras_movement","sparsified","kmeans",15,28,43233245,53233245,360,360,30,100,"Hartigan-Wong",360,0.111693491565156,2.22397656355976,14.7903558303122,0.263790395169364,0.540494151140227,0.405555555555556,0.438888888888889,80765.4922592747,7,0,1.32999999999998
"libras_movement","original","kmeans",15,29,43233246,53233246,360,90,30,100,"Hartigan-Wong",360,0.249858288217504,1.29480148794223,52.9838883421301,0.31223704977464,0.595448957501829,0.466666666666667,0.480555555555556,10256.9122189942,6,0,0.269999999999982
"libras_movement","sparsified","kmeans",15,29,43233246,53233246,360,360,30,100,"Hartigan-Wong",360,0.109553873504236,2.25418474374253,15.0523362923208,0.292032288589163,0.565583412545546,0.458333333333333,0.480555555555556,80232.4559104036,4,0,1.34999999999997
"libras_movement","original","kmeans",15,30,43233247,53233247,360,90,30,100,"Hartigan-Wong",360,0.251154387914698,1.30481284373397,53.2259713956867,0.321234634829362,0.602854663571707,0.469444444444444,0.477777777777778,10225.0249455288,4,0,0.299999999999955
"libras_movement","sparsified","kmeans",15,30,43233247,53233247,360,360,30,100,"Hartigan-Wong",360,0.107988455446859,2.27544808260537,14.5490297857705,0.268336879619617,0.54707717505335,0.416666666666667,0.430555555555556,81262.8099010079,5,0,1.22000000000003
"vehicle_silhouettes","original","kmeans",4,1,50871118,60871118,846,18,30,100,"Hartigan-Wong",846,0.305389094559658,1.06835040952416,433.9752360232,0.0761244520806915,0.117064874760899,0.359338061465721,0.367612293144208,5973.53721343796,3,0,0.110000000000014
"vehicle_silhouettes","sparsified","kmeans",4,1,50871118,60871118,846,72,30,100,"Hartigan-Wong",846,0.164645437655601,2.12092692130962,116.588529035499,0.12015079256137,0.179403807810797,0.449172576832151,0.449172576832151,42984.359134227,3,0,0.349999999999966
"vehicle_silhouettes","original","kmeans",4,2,50871119,60871119,846,18,30,100,"Hartigan-Wong",846,0.245994971229242,1.55805879384586,359.94330559651,0.0713641621664159,0.0962758020033971,0.373522458628842,0.373522458628842,6663.86754005481,3,0,0.110000000000014
"vehicle_silhouettes","sparsified","kmeans",4,2,50871119,60871119,846,72,30,100,"Hartigan-Wong",846,0.164645437655601,2.12092692130962,116.588529035499,0.12015079256137,0.179403807810797,0.449172576832151,0.449172576832151,42984.359134227,4,0,0.430000000000007
"vehicle_silhouettes","original","kmeans",4,3,50871120,60871120,846,18,30,100,"Hartigan-Wong",846,0.305389094559658,1.06835040952416,433.9752360232,0.0761244520806915,0.117064874760899,0.359338061465721,0.367612293144208,5973.53721343796,2,0,0.159999999999968
"vehicle_silhouettes","sparsified","kmeans",4,3,50871120,60871120,846,72,30,100,"Hartigan-Wong",846,0.164645437655601,2.12092692130962,116.588529035499,0.12015079256137,0.179403807810797,0.449172576832151,0.449172576832151,42984.359134227,3,0,0.46999999999997
"vehicle_silhouettes","original","kmeans",4,4,50871121,60871121,846,18,30,100,"Hartigan-Wong",846,0.303547949692853,1.07389236011793,433.876464935848,0.074067274037002,0.114751434532121,0.355791962174941,0.366430260047281,5974.36293373359,3,0,0.110000000000014
"vehicle_silhouettes","sparsified","kmeans",4,4,50871121,60871121,846,72,30,100,"Hartigan-Wong",846,0.164645437655601,2.12092692130962,116.588529035499,0.12015079256137,0.179403807810797,0.449172576832151,0.449172576832151,42984.359134227,4,0,0.339999999999975
"vehicle_silhouettes","original","kmeans",4,5,50871122,60871122,846,18,30,100,"Hartigan-Wong",846,0.304902739836261,1.0685227255353,433.934635507649,0.0738145334177928,0.114948043287677,0.359338061465721,0.366430260047281,5973.87660365428,2,0,0.110000000000014
"vehicle_silhouettes","sparsified","kmeans",4,5,50871122,60871122,846,72,30,100,"Hartigan-Wong",846,0.164645437655601,2.12092692130962,116.588529035499,0.12015079256137,0.179403807810797,0.449172576832151,0.449172576832151,42984.359134227,3,0,0.53000000000003
"vehicle_silhouettes","original","kmeans",4,6,50871123,60871123,846,18,30,100,"Hartigan-Wong",846,0.305389094559658,1.06835040952416,433.9752360232,0.0761244520806915,0.117064874760899,0.359338061465721,0.367612293144208,5973.53721343796,2,0,0.140000000000043
"vehicle_silhouettes","sparsified","kmeans",4,6,50871123,60871123,846,72,30,100,"Hartigan-Wong",846,0.164645437655601,2.12092692130962,116.588529035499,0.12015079256137,0.179403807810797,0.449172576832151,0.449172576832151,42984.359134227,4,0,0.360000000000014
"vehicle_silhouettes","original","kmeans",4,7,50871124,60871124,846,18,30,100,"Hartigan-Wong",846,0.305389094559658,1.06835040952416,433.9752360232,0.0761244520806915,0.117064874760899,0.359338061465721,0.367612293144208,5973.53721343796,3,0,0.140000000000043
"vehicle_silhouettes","sparsified","kmeans",4,7,50871124,60871124,846,72,30,100,"Hartigan-Wong",846,0.164645437655601,2.12092692130962,116.588529035499,0.12015079256137,0.179403807810797,0.449172576832151,0.449172576832151,42984.359134227,3,0,0.389999999999986
"vehicle_silhouettes","original","kmeans",4,8,50871125,60871125,846,18,30,100,"Hartigan-Wong",846,0.305389094559658,1.06835040952416,433.9752360232,0.0761244520806915,0.117064874760899,0.359338061465721,0.367612293144208,5973.53721343796,2,0,0.180000000000007
"vehicle_silhouettes","sparsified","kmeans",4,8,50871125,60871125,846,72,30,100,"Hartigan-Wong",846,0.164645437655601,2.12092692130962,116.588529035499,0.12015079256137,0.179403807810797,0.449172576832151,0.449172576832151,42984.359134227,2,0,0.550000000000011
"vehicle_silhouettes","original","kmeans",4,9,50871126,60871126,846,18,30,100,"Hartigan-Wong",846,0.305389094559658,1.06835040952416,433.9752360232,0.0761244520806915,0.117064874760899,0.359338061465721,0.367612293144208,5973.53721343796,3,0,0.159999999999968
"vehicle_silhouettes","sparsified","kmeans",4,9,50871126,60871126,846,72,30,100,"Hartigan-Wong",846,0.164645437655601,2.12092692130962,116.588529035499,0.12015079256137,0.179403807810797,0.449172576832151,0.449172576832151,42984.359134227,4,0,0.449999999999989
"vehicle_silhouettes","original","kmeans",4,10,50871127,60871127,846,18,30,100,"Hartigan-Wong",846,0.305389094559658,1.06835040952416,433.9752360232,0.0761244520806915,0.117064874760899,0.359338061465721,0.367612293144208,5973.53721343796,3,0,0.170000000000016
"vehicle_silhouettes","sparsified","kmeans",4,10,50871127,60871127,846,72,30,100,"Hartigan-Wong",846,0.164645437655601,2.12092692130962,116.588529035499,0.12015079256137,0.179403807810797,0.449172576832151,0.449172576832151,42984.359134227,3,0,0.549999999999955
"vehicle_silhouettes","original","kmeans",4,11,50871128,60871128,846,18,30,100,"Hartigan-Wong",846,0.305389094559658,1.06835040952416,433.9752360232,0.0761244520806915,0.117064874760899,0.359338061465721,0.367612293144208,5973.53721343796,2,0,0.140000000000043
"vehicle_silhouettes","sparsified","kmeans",4,11,50871128,60871128,846,72,30,100,"Hartigan-Wong",846,0.164645437655601,2.12092692130962,116.588529035499,0.12015079256137,0.179403807810797,0.449172576832151,0.449172576832151,42984.359134227,3,0,0.490000000000009
"vehicle_silhouettes","original","kmeans",4,12,50871129,60871129,846,18,30,100,"Hartigan-Wong",846,0.305389094559658,1.06835040952416,433.9752360232,0.0761244520806915,0.117064874760899,0.359338061465721,0.367612293144208,5973.53721343796,3,0,0.189999999999998
"vehicle_silhouettes","sparsified","kmeans",4,12,50871129,60871129,846,72,30,100,"Hartigan-Wong",846,0.164645437655601,2.12092692130962,116.588529035499,0.12015079256137,0.179403807810797,0.449172576832151,0.449172576832151,42984.359134227,4,0,0.659999999999968
"vehicle_silhouettes","original","kmeans",4,13,50871130,60871130,846,18,30,100,"Hartigan-Wong",846,0.304902739836261,1.0685227255353,433.934635507649,0.0738145334177928,0.114948043287677,0.359338061465721,0.366430260047281,5973.87660365428,3,0,0.279999999999973
"vehicle_silhouettes","sparsified","kmeans",4,13,50871130,60871130,846,72,30,100,"Hartigan-Wong",846,0.164645437655601,2.12092692130962,116.588529035499,0.12015079256137,0.179403807810797,0.449172576832151,0.449172576832151,42984.359134227,3,0,0.760000000000048
"vehicle_silhouettes","original","kmeans",4,14,50871131,60871131,846,18,30,100,"Hartigan-Wong",846,0.304902739836261,1.0685227255353,433.934635507649,0.0738145334177928,0.114948043287677,0.359338061465721,0.366430260047281,5973.87660365428,2,0,0.0799999999999841
"vehicle_silhouettes","sparsified","kmeans",4,14,50871131,60871131,846,72,30,100,"Hartigan-Wong",846,0.164645437655601,2.12092692130962,116.588529035499,0.12015079256137,0.179403807810797,0.449172576832151,0.449172576832151,42984.359134227,5,0,0.189999999999998
"vehicle_silhouettes","original","kmeans",4,15,50871132,60871132,846,18,30,100,"Hartigan-Wong",846,0.305389094559658,1.06835040952416,433.9752360232,0.0761244520806915,0.117064874760899,0.359338061465721,0.367612293144208,5973.53721343796,3,0,0.0600000000000023
"vehicle_silhouettes","sparsified","kmeans",4,15,50871132,60871132,846,72,30,100,"Hartigan-Wong",846,0.164645437655601,2.12092692130962,116.588529035499,0.12015079256137,0.179403807810797,0.449172576832151,0.449172576832151,42984.359134227,4,0,0.25
"vehicle_silhouettes","original","kmeans",4,16,50871133,60871133,846,18,30,100,"Hartigan-Wong",846,0.305389094559658,1.06835040952416,433.9752360232,0.0761244520806915,0.117064874760899,0.359338061465721,0.367612293144208,5973.53721343796,3,0,0.120000000000005
"vehicle_silhouettes","sparsified","kmeans",4,16,50871133,60871133,846,72,30,100,"Hartigan-Wong",846,0.164645437655601,2.12092692130962,116.588529035499,0.12015079256137,0.179403807810797,0.449172576832151,0.449172576832151,42984.359134227,4,0,0.260000000000048
"vehicle_silhouettes","original","kmeans",4,17,50871134,60871134,846,18,30,100,"Hartigan-Wong",846,0.303547949692853,1.07389236011793,433.876464935848,0.074067274037002,0.114751434532121,0.355791962174941,0.366430260047281,5974.36293373359,3,0,0.0600000000000023
"vehicle_silhouettes","sparsified","kmeans",4,17,50871134,60871134,846,72,30,100,"Hartigan-Wong",846,0.164645437655601,2.12092692130962,116.588529035499,0.12015079256137,0.179403807810797,0.449172576832151,0.449172576832151,42984.359134227,3,0,0.189999999999998
"vehicle_silhouettes","original","kmeans",4,18,50871135,60871135,846,18,30,100,"Hartigan-Wong",846,0.305389094559658,1.06835040952416,433.9752360232,0.0761244520806915,0.117064874760899,0.359338061465721,0.367612293144208,5973.53721343796,3,0,0.0499999999999545
"vehicle_silhouettes","sparsified","kmeans",4,18,50871135,60871135,846,72,30,100,"Hartigan-Wong",846,0.164645437655601,2.12092692130962,116.588529035499,0.12015079256137,0.179403807810797,0.449172576832151,0.449172576832151,42984.359134227,3,0,0.140000000000043
"vehicle_silhouettes","original","kmeans",4,19,50871136,60871136,846,18,30,100,"Hartigan-Wong",846,0.305389094559658,1.06835040952416,433.9752360232,0.0761244520806915,0.117064874760899,0.359338061465721,0.367612293144208,5973.53721343796,3,0,0.0600000000000023
"vehicle_silhouettes","sparsified","kmeans",4,19,50871136,60871136,846,72,30,100,"Hartigan-Wong",846,0.164645437655601,2.12092692130962,116.588529035499,0.12015079256137,0.179403807810797,0.449172576832151,0.449172576832151,42984.359134227,4,0,0.180000000000007
"vehicle_silhouettes","original","kmeans",4,20,50871137,60871137,846,18,30,100,"Hartigan-Wong",846,0.245994971229242,1.55805879384586,359.94330559651,0.0713641621664159,0.0962758020033971,0.373522458628842,0.373522458628842,6663.86754005481,3,0,0.0299999999999727
"vehicle_silhouettes","sparsified","kmeans",4,20,50871137,60871137,846,72,30,100,"Hartigan-Wong",846,0.164645437655601,2.12092692130962,116.588529035499,0.12015079256137,0.179403807810797,0.449172576832151,0.449172576832151,42984.359134227,3,0,0.139999999999986
"vehicle_silhouettes","original","kmeans",4,21,50871138,60871138,846,18,30,100,"Hartigan-Wong",846,0.305389094559658,1.06835040952416,433.9752360232,0.0761244520806915,0.117064874760899,0.359338061465721,0.367612293144208,5973.53721343796,2,0,0.0500000000000114
"vehicle_silhouettes","sparsified","kmeans",4,21,50871138,60871138,846,72,30,100,"Hartigan-Wong",846,0.164645437655601,2.12092692130962,116.588529035499,0.12015079256137,0.179403807810797,0.449172576832151,0.449172576832151,42984.359134227,5,0,0.159999999999968
"vehicle_silhouettes","original","kmeans",4,22,50871139,60871139,846,18,30,100,"Hartigan-Wong",846,0.305389094559658,1.06835040952416,433.9752360232,0.0761244520806915,0.117064874760899,0.359338061465721,0.367612293144208,5973.53721343796,3,0,0.0500000000000114
"vehicle_silhouettes","sparsified","kmeans",4,22,50871139,60871139,846,72,30,100,"Hartigan-Wong",846,0.164645437655601,2.12092692130962,116.588529035499,0.12015079256137,0.179403807810797,0.449172576832151,0.449172576832151,42984.359134227,3,0,0.170000000000016
"vehicle_silhouettes","original","kmeans",4,23,50871140,60871140,846,18,30,100,"Hartigan-Wong",846,0.305389094559658,1.06835040952416,433.9752360232,0.0761244520806915,0.117064874760899,0.359338061465721,0.367612293144208,5973.53721343796,4,0,0.0399999999999636
"vehicle_silhouettes","sparsified","kmeans",4,23,50871140,60871140,846,72,30,100,"Hartigan-Wong",846,0.164645437655601,2.12092692130962,116.588529035499,0.12015079256137,0.179403807810797,0.449172576832151,0.449172576832151,42984.359134227,4,0,0.139999999999986
"vehicle_silhouettes","original","kmeans",4,24,50871141,60871141,846,18,30,100,"Hartigan-Wong",846,0.305389094559658,1.06835040952416,433.9752360232,0.0761244520806915,0.117064874760899,0.359338061465721,0.367612293144208,5973.53721343796,3,0,0.0600000000000023
"vehicle_silhouettes","sparsified","kmeans",4,24,50871141,60871141,846,72,30,100,"Hartigan-Wong",846,0.164645437655601,2.12092692130962,116.588529035499,0.12015079256137,0.179403807810797,0.449172576832151,0.449172576832151,42984.359134227,4,0,0.170000000000016
"vehicle_silhouettes","original","kmeans",4,25,50871142,60871142,846,18,30,100,"Hartigan-Wong",846,0.305389094559658,1.06835040952416,433.9752360232,0.0761244520806915,0.117064874760899,0.359338061465721,0.367612293144208,5973.53721343796,3,0,0.0699999999999932
"vehicle_silhouettes","sparsified","kmeans",4,25,50871142,60871142,846,72,30,100,"Hartigan-Wong",846,0.164645437655601,2.12092692130962,116.588529035499,0.12015079256137,0.179403807810797,0.449172576832151,0.449172576832151,42984.359134227,5,0,0.120000000000005
"vehicle_silhouettes","original","kmeans",4,26,50871143,60871143,846,18,30,100,"Hartigan-Wong",846,0.245994971229242,1.55805879384586,359.94330559651,0.0713641621664159,0.0962758020033971,0.373522458628842,0.373522458628842,6663.86754005481,3,0,0.0499999999999545
"vehicle_silhouettes","sparsified","kmeans",4,26,50871143,60871143,846,72,30,100,"Hartigan-Wong",846,0.164645437655601,2.12092692130962,116.588529035499,0.12015079256137,0.179403807810797,0.449172576832151,0.449172576832151,42984.359134227,3,0,0.149999999999977
